analysis	gene_id	gene_description	taxa_id	correlation	p_value	fdr	abs_correlation	entrez_id	go_terms	kegg_pathways	analysis_group
All_Treatments	nop10	NOP10 ribonucleoprotein homolog (yeast)	Cetobacterium	-0.6078709824221655	0.03996003996003996	0.06714596878531305	0.6078709824221655	445391	NA	NA	00_All_Treatments
All_Treatments	noxa1	NADPH oxidase activator 1	Fluviicola	-0.7129408025357709	0.014985014985014986	0.0405000405000405	0.7129408025357709	556318	NA	NA	00_All_Treatments
All_Treatments	npsn	nephrosin	Rubrivivax	0.7135213322439514	0.008991008991008992	0.012487512487512488	0.7135213322439514	404039	NA	NA	00_All_Treatments
All_Treatments	nptx1l	neuronal pentraxin 1 like	Reyranella	-0.41228205274424506	0.054945054945054944	0.07229612492770388	0.41228205274424506	405872	NA	NA	00_All_Treatments
All_Treatments	nr1d1	nuclear receptor subfamily 1, group d, member 1	Chitinilyticum	0.8422211008905138	0.003996003996003996	0.0222000222000222	0.8422211008905138	494487	NA	NA	00_All_Treatments
All_Treatments	nrros	negative regulator of reactive oxygen species	Culicoidibacter	-0.5361017232882367	0.014985014985014986	0.045192902335759476	0.5361017232882367	445318	NA	NA	00_All_Treatments
All_Treatments	nsfl1c	NSFL1 (p97) cofactor (p47)	Tundrisphaera	-0.6259393360254141	0.03496503496503497	0.06028454304316373	0.6259393360254141	492805	nucleus organization; modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process; nuclear envelope organization	NA	00_All_Treatments
All_Treatments	nt5c2b	5'-nucleotidase, cytosolic IIb	Culicoidibacter	0.6634040267483484	0.01998001998001998	0.0555000555000555	0.6634040267483484	557972	NA	NA	00_All_Treatments
All_Treatments	ntd5	ntl-dependent gene 5	Plesiomonas	-0.3021345716616065	0.05094905094905095	0.07229612492770388	0.3021345716616065	386628	NA	NA	00_All_Treatments
All_Treatments	nudc	nudC nuclear distribution protein	Polymorphobacter	0.7031296249280307	0.001998001998001998	0.0047571476142904716	0.7031296249280307	393893	NA	NA	00_All_Treatments
All_Treatments	nudt4b	nudix (nucleoside diphosphate linked moiety X)-type motif 4b	Chryseotalea	-0.25102577456979114	0.04895104895104895	0.07895330475975637	0.25102577456979114	447910	NA	NA	00_All_Treatments
All_Treatments	nup160	nucleoporin 160	Rubrivivax	0.6903357688818779	9.99000999000999e-4	0.003842311534619227	0.6903357688818779	393635	NA	NA	00_All_Treatments
All_Treatments	nutf2	nuclear transport factor 2	Tundrisphaera	-0.722606355904035	0.04995004995004995	0.07455231335828351	0.722606355904035	449827	NA	NA	00_All_Treatments
All_Treatments	ogfod1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	Polymorphobacter	0.6566687620218763	0.001998001998001998	0.0047571476142904716	0.6566687620218763	324573	NA	NA	00_All_Treatments
All_Treatments	ola1	Obg-like ATPase 1	Cetobacterium	-0.642745386594925	9.99000999000999e-4	0.023053869207715363	0.642745386594925	326864	NA	NA	00_All_Treatments
All_Treatments	osbpl2b	oxysterol binding protein-like 2b	WY65	-0.3581368206221382	0.06293706293706294	0.07404360345536817	0.3581368206221382	334206	NA	NA	00_All_Treatments
All_Treatments	ovch1	ovochymase 1	Fluviicola	-0.513931940083414	0.026973026973026972	0.0518000518000518	0.513931940083414	393114	NA	NA	00_All_Treatments
All_Treatments	p2rx4b	purinergic receptor P2X, ligand-gated ion channel, 4b	Gemmobacter	-0.3085373524766261	0.017982017982017984	0.045192902335759476	0.3085373524766261	387301	NA	NA	00_All_Treatments
All_Treatments	pald1a	phosphatase domain containing paladin 1a	Bosea	-0.4180404120523604	0.002997002997002997	0.006376602121282972	0.4180404120523604	368369	NA	NA	00_All_Treatments
All_Treatments	parp14rs1	poly(ADP-ribose) polymerase family member 14-related sequence 1	Tundrisphaera	-0.5954978293363151	0.04795204795204795	0.07377238146468916	0.5954978293363151	791754	NA	NA	00_All_Treatments
All_Treatments	pcmtd2b	pcmtd2b	Legionella	0.5037992831562552	0.025974025974025976	0.055046993822504026	0.5037992831562552	NA	NA	NA	00_All_Treatments
All_Treatments	pdcd5	programmed cell death 5	Culicoidibacter	-0.4229519400629773	0.012987012987012988	0.043290043290043295	0.4229519400629773	394152	NA	NA	00_All_Treatments
All_Treatments	pdcd6	programmed cell death 6	Tundrisphaera	-0.7050003919279371	0.07392607392607392	0.08919651776794635	0.7050003919279371	393925	NA	NA	00_All_Treatments
All_Treatments	pdk2a	pyruvate dehydrogenase kinase 2a	Paucibacter	0.6744554384571425	0.02097902097902098	0.04560656734569778	0.6744554384571425	794083	NA	NA	00_All_Treatments
All_Treatments	pdk2b	pyruvate dehydrogenase kinase 2b	Bdellovibrio	-0.5102490238464806	0.03196803196803197	0.0888000888000888	0.5102490238464806	393971	NA	NA	00_All_Treatments
All_Treatments	pdk2b	pyruvate dehydrogenase kinase 2b	Cloacibacterium	-0.8203764936016189	0.002997002997002997	0.018731268731268732	0.8203764936016189	393971	NA	NA	00_All_Treatments
All_Treatments	pdk2b	pyruvate dehydrogenase kinase 2b	Elstera	-0.4181592278466431	0.03496503496503497	0.08965393580778197	0.4181592278466431	393971	NA	NA	00_All_Treatments
All_Treatments	pdk2b	pyruvate dehydrogenase kinase 2b	Elstera	-0.404016764262584	0.08091908091908091	0.09092031563941676	0.404016764262584	393971	NA	NA	00_All_Treatments
All_Treatments	peli2	pellino E3 ubiquitin protein ligase family member 2	Ensifer	0.8271177664565795	0.03296703296703297	0.0578368999421631	0.8271177664565795	436889	NA	NA	00_All_Treatments
All_Treatments	pex16	peroxisomal biogenesis factor 16	Tundrisphaera	-0.586113892307778	0.07892107892107893	0.09176869641985923	0.586113892307778	573990	NA	NA	00_All_Treatments
All_Treatments	pex26	peroxisomal biogenesis factor 26	Dinghuibacter	0.72281316732497	0.008991008991008992	0.012487512487512488	0.72281316732497	334644	NA	NA	00_All_Treatments
All_Treatments	pfdn4	prefoldin subunit 4	Culicoidibacter	-0.4199654038772406	0.03596403596403597	0.055329286098516874	0.4199654038772406	572231	NA	NA	00_All_Treatments
All_Treatments	phlpp2	PH domain and leucine rich repeat protein phosphatase 2	Crenobacter	0.7325897648777654	0.029970029970029972	0.0881471469706764	0.7325897648777654	100101638	NA	NA	00_All_Treatments
All_Treatments	phyhipla	phytanoyl-CoA 2-hydroxylase interacting protein-like a	Hyphomicrobium	0.6240812288283666	0.015984015984015984	0.04995004995004995	0.6240812288283666	790943	NA	NA	00_All_Treatments
All_Treatments	pigf	phosphatidylinositol glycan anchor biosynthesis, class F	Culicoidibacter	-0.46702665937677557	0.02197802197802198	0.04578754578754579	0.46702665937677557	402942	NA	NA	00_All_Treatments
All_Treatments	pigrl2.6	uncharacterized pigrl2.6	Vibrio	0.33410112350018284	9.99000999000999e-4	0.007684623069238454	0.33410112350018284	100536621	NA	NA	00_All_Treatments
All_Treatments	pim2	Pim-2 proto-oncogene, serine/threonine kinase	Rubrivivax	0.7813483882410135	0.004995004995004995	0.008188532778696713	0.7813483882410135	58054	NA	NA	00_All_Treatments
All_Treatments	pimr66	Pim proto-oncogene, serine/threonine kinase, related 66	Roseomonas	-0.33401096144267145	0.00999000999000999	0.030272757545484818	0.33401096144267145	100007494	NA	NA	00_All_Treatments
All_Treatments	plch1	phospholipase C, eta 1	Tundrisphaera	-0.6260981947403567	0.027972027972027972	0.0518000518000518	0.6260981947403567	566479	NA	NA	00_All_Treatments
All_Treatments	plod2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	Culicoidibacter	-0.5130568625582689	0.06293706293706294	0.08068854222700378	0.5130568625582689	100036767	NA	NA	00_All_Treatments
All_Treatments	pmaip1	phorbol-12-myristate-13-acetate-induced protein 1	Elstera	-0.39677020028762616	0.04495504495504495	0.09772835859792381	0.39677020028762616	751765	NA	NA	00_All_Treatments
All_Treatments	pmt	phosphoethanolamine methyltransferase	Fluviicola	0.593369847522871	0.057942057942057944	0.07725607725607725	0.593369847522871	767699	NA	NA	00_All_Treatments
All_Treatments	polr2i	RNA polymerase II subunit I	Culicoidibacter	-0.48627738065740883	0.026973026973026972	0.048166119594691026	0.48627738065740883	449992	NA	NA	00_All_Treatments
All_Treatments	ppdpfa	pancreatic progenitor cell differentiation and proliferation factor a	Legionella	0.7607125468468611	0.026973026973026972	0.031363984852356946	0.7607125468468611	338304	NA	NA	00_All_Treatments
All_Treatments	ppfibp2b	PPFIA binding protein 2b	Ensifer	0.7396177556713139	0.03396603396603397	0.05856212752764477	0.7396177556713139	436635	NA	NA	00_All_Treatments
All_Treatments	ppp3ccb	protein phosphatase 3, catalytic subunit, gamma isozyme, b	Devosia	0.6930183006071031	0.028971028971028972	0.057942057942057944	0.6930183006071031	565241	NA	NA	00_All_Treatments
All_Treatments	prdx6	peroxiredoxin 6	Bosea	-0.8703316470337291	0.001998001998001998	0.0105157999894842	0.8703316470337291	393778	NA	NA	00_All_Treatments
All_Treatments	prkcdb	protein kinase C, delta b	Devosia	0.8025109497041552	0.056943056943056944	0.08373978962214257	0.8025109497041552	100150844	NA	NA	00_All_Treatments
All_Treatments	prkg1	prkg1	Aurantisolimonas	-0.5030567581415921	0.007992007992007992	0.030738492276953817	0.5030567581415921	NA	NA	NA	00_All_Treatments
All_Treatments	prkg1	prkg1	Dechloromonas	-0.5566723377297105	0.004995004995004995	0.02378573807145236	0.5566723377297105	NA	NA	NA	00_All_Treatments
All_Treatments	prkn	parkin RBR E3 ubiquitin protein ligase	Mycobacterium	-0.5996758570031777	0.025974025974025976	0.0518000518000518	0.5996758570031777	550328	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psma6a	proteasome 20S subunit alpha 6a	Polymorphobacter	0.682224807979799	0.002997002997002997	0.006376602121282972	0.682224807979799	171585	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmc1a	proteasome 26S subunit, ATPase 1a	Polymorphobacter	0.598843717894685	0.00999000999000999	0.013684945191794506	0.598843717894685	336786	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmc2	proteasome 26S subunit, ATPase 2	Polymorphobacter	0.5930780059252502	0.003996003996003996	0.006889662062075854	0.5930780059252502	393941	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmc3	proteasome 26S subunit, ATPase 3	Tundrisphaera	-0.613483049894938	0.03696303696303696	0.0616050616050616	0.613483049894938	321947	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmd11b	proteasome 26S subunit, non-ATPase 11b	Tundrisphaera	-0.6155214020026998	0.022977022977022976	0.04418658264812111	0.6155214020026998	322265	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmd2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2	Culicoidibacter	-0.46316128152447084	0.00999000999000999	0.043290043290043295	0.46316128152447084	393518	NA	NA	00_All_Treatments
All_Treatments	psmd4a	proteasome 26S subunit ubiquitin receptor, non-ATPase 4a	Culicoidibacter	-0.467138718873387	0.01098901098901099	0.043290043290043295	0.467138718873387	415202	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	psmd6	proteasome 26S subunit, non-ATPase 6	Culicoidibacter	-0.4669821278524652	0.013986013986013986	0.04511617414843221	0.4669821278524652	393261	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	ptgfrnb	prostaglandin F2 receptor inhibitor b	Devosia	0.6999347478332636	0.055944055944055944	0.08373978962214257	0.6999347478332636	101884699	NA	NA	00_All_Treatments
All_Treatments	ptgs2a	prostaglandin-endoperoxide synthase 2a	Agromyces	-0.2602673913908857	0.058941058941058944	0.07404360345536817	0.2602673913908857	246227	NA	NA	00_All_Treatments
All_Treatments	ptpn1	protein tyrosine phosphatase non-receptor type 1	Devosia	0.6395739541154708	0.04495504495504495	0.07369679500827042	0.6395739541154708	30081	NA	NA	00_All_Treatments
All_Treatments	ptprsa	protein tyrosine phosphatase receptor type Sa	Longivirga	0.5097877252275954	0.006993006993006993	0.030404378230465184	0.5097877252275954	140820	NA	NA	00_All_Treatments
All_Treatments	rab11fip4b	RAB11 family interacting protein 4 (class II) b	Bosea	-0.7457284796483444	0.001998001998001998	0.018163654527290893	0.7457284796483444	100151129	NA	NA	00_All_Treatments
All_Treatments	rab24	RAB24, member RAS oncogene family	Aquihabitans	0.6544448645596476	9.99000999000999e-4	0.016650016650016652	0.6544448645596476	574423	NA	NA	00_All_Treatments
All_Treatments	rabl6a	RAB, member RAS oncogene family-like 6a	Vogesella	0.9321287431718736	0.024975024975024976	0.05429353255440212	0.9321287431718736	572091	NA	NA	00_All_Treatments
All_Treatments	rapgefl1	Rap guanine nucleotide exchange factor (GEF)-like 1	Nitrosomonas	-0.7242006477635955	0.012987012987012988	0.0481000481000481	0.7242006477635955	100149497	NA	NA	00_All_Treatments
All_Treatments	rarres3l	retinoic acid receptor responder 3-like	Tundrisphaera	-0.5396920681481809	0.01998001998001998	0.04077555097963261	0.5396920681481809	436896	NA	NA	00_All_Treatments
All_Treatments	rbbp9	retinoblastoma binding protein 9	Culicoidibacter	-0.3969127811234673	0.07592407592407592	0.09610642522034928	0.3969127811234673	553083	NA	NA	00_All_Treatments
All_Treatments	rbm12bb	RNA binding motif protein 12Bb	Culicoidibacter	-0.47915145653656166	0.022977022977022976	0.04595404595404595	0.47915145653656166	334496	NA	NA	00_All_Treatments
All_Treatments	rbm25b	RNA binding motif protein 25b	Acinetobacter	0.6988658221368297	0.002997002997002997	0.01762942939413528	0.6988658221368297	327336	NA	NA	00_All_Treatments
All_Treatments	rbpms2b	RNA binding protein, mRNA processing factor 2b	Pirellula	-0.7243400993658876	0.005994005994005994	0.03525885878827056	0.7243400993658876	393229	NA	NA	00_All_Treatments
All_Treatments	recql	RecQ helicase-like	Polymorphobacter	0.603780926885174	0.001998001998001998	0.0047571476142904716	0.603780926885174	566018	NA	NA	00_All_Treatments
All_Treatments	rfc3	replication factor C (activator 1) 3	Paucibacter	-0.6875355152477227	0.004995004995004995	0.03525885878827056	0.6875355152477227	259256	NA	NA	00_All_Treatments
All_Treatments	rgs12a	regulator of G protein signaling 12a	Polymorphobacter	0.6900129346166836	0.001998001998001998	0.0047571476142904716	0.6900129346166836	570516	NA	NA	00_All_Treatments
All_Treatments	rgs16	regulator of G protein signaling 16	Aquihabitans	0.8402725113527533	0.01998001998001998	0.04757147614290472	0.8402725113527533	569828	NA	NA	00_All_Treatments
All_Treatments	rh50	Rh50-like protein	Chitinilyticum	0.8652599367490476	0.003996003996003996	0.0222000222000222	0.8652599367490476	791729	NA	NA	00_All_Treatments
All_Treatments	rhcgb	Rh family, C glycoprotein b	Dongia	0.8977040610312484	0.06393606393606394	0.07434426039077202	0.8977040610312484	792274	NA	NA	00_All_Treatments
All_Treatments	ripk1l	receptor (TNFRSF)-interacting serine-threonine kinase 1, like	Devosia	0.7041852794977187	0.060939060939060936	0.08831747962182744	0.7041852794977187	567460	NA	NA	00_All_Treatments
All_Treatments	rln1	relaxin 1	Mycobacterium	-0.3066207941791044	0.05094905094905095	0.07229612492770388	0.3066207941791044	100996239	NA	NA	00_All_Treatments
All_Treatments	rnaseh2c	ribonuclease H2, subunit C	Vogesella	0.7287316237570586	0.06593406593406594	0.09286488159727596	0.7287316237570586	100005387	NA	NA	00_All_Treatments
All_Treatments	rnf111	ring finger protein 111	Ensifer	0.683235679936381	0.05094905094905095	0.07076257076257077	0.683235679936381	100151141	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	rnf115a	ring finger protein 115a	Tundrisphaera	-0.5797904430670241	0.07392607392607392	0.08919651776794635	0.5797904430670241	790928	NA	NA	00_All_Treatments
All_Treatments	rpap1	RNA polymerase II associated protein 1	Culicoidibacter	-0.5248122711883264	0.026973026973026972	0.048166119594691026	0.5248122711883264	570666	NA	NA	00_All_Treatments
All_Treatments	rpap3	RNA polymerase II associated protein 3	Pseudomonas	-0.9051211702788975	0.01998001998001998	0.04757147614290472	0.9051211702788975	393173	NA	NA	00_All_Treatments
All_Treatments	rps19bp1	ribosomal protein S19 binding protein 1	Culicoidibacter	-0.46283671094640205	0.03196803196803197	0.05156134188392253	0.46283671094640205	100005069	NA	NA	00_All_Treatments
All_Treatments	rps26l	ribosomal protein S26, like	Caulobacter	0.7750644409904021	0.012987012987012988	0.043290043290043295	0.7750644409904021	393715	NA	NA	00_All_Treatments
All_Treatments	rsad2	radical S-adenosyl methionine domain containing 2	Gemmobacter	0.703286421514763	0.014985014985014986	0.019461058422097385	0.703286421514763	570456	NA	NA	00_All_Treatments
All_Treatments	rsad2	radical S-adenosyl methionine domain containing 2	Legionella	0.6166384364524775	0.003996003996003996	0.006889662062075854	0.6166384364524775	570456	NA	NA	00_All_Treatments
All_Treatments	rsl24d1	ribosomal L24 domain containing 1	Crenobacter	-0.555654105341519	0.029970029970029972	0.058764764647117586	0.555654105341519	406266	NA	NA	00_All_Treatments
All_Treatments	scarb1	scavenger receptor class B, member 1	Rhizobium	-0.7111668357995155	0.023976023976023976	0.05808145343029064	0.7111668357995155	387260	NA	NA	00_All_Treatments
All_Treatments	scg2b	secretogranin II b	Crenobacter	0.8320707803106532	0.003996003996003996	0.0222000222000222	0.8320707803106532	777641	NA	NA	00_All_Treatments
All_Treatments	scyl2	SCY1 like pseudokinase 2	Devosia	0.6572958986389277	0.002997002997002997	0.0222000222000222	0.6572958986389277	557149	NA	NA	00_All_Treatments
All_Treatments	selenoh	selenoprotein H	Rubrivivax	0.6889864970684177	9.99000999000999e-4	0.003842311534619227	0.6889864970684177	347743	NA	NA	00_All_Treatments
All_Treatments	selenon	selenoprotein N	Culicoidibacter	-0.5522650068432221	0.015984015984015984	0.045192902335759476	0.5522650068432221	352914	NA	NA	00_All_Treatments
All_Treatments	serhl	serine hydrolase like	Polymorphobacter	0.6825310357982056	9.99000999000999e-4	0.003842311534619227	0.6825310357982056	322648	NA	NA	00_All_Treatments
All_Treatments	serpinh2	serine (or cysteine) peptidase inhibitor, clade H, member 2	Gemmobacter	0.72659966356217065	0.03596403596403597	0.05895743600661634	0.72659966356217065	554550	NA	NA	00_All_Treatments
All_Treatments	sf3b6	splicing factor 3b, subunit 6	Polymorphobacter	0.6087361548805302	0.003996003996003996	0.006889662062075854	0.6087361548805302	415157	NA	NA	00_All_Treatments
All_Treatments	sh3glb2a	SH3-domain GRB2-like endophilin B2a	Rubrivivax	0.6564357197866398	9.99000999000999e-4	0.003842311534619227	0.6564357197866398	402885	NA	NA	00_All_Treatments
All_Treatments	sh3glb2b	SH3-domain GRB2-like endophilin B2b	Culicoidibacter	-0.30205311428516135	0.03896103896103896	0.07083825265643447	0.30205311428516135	394094	NA	NA	00_All_Treatments
All_Treatments	si:ch1073-214b20.2	si:ch1073-214b20.2	Polymorphobacter	0.6106732840176029	0.001998001998001998	0.0047571476142904716	0.6106732840176029	799838	NA	NA	00_All_Treatments
All_Treatments	si:ch1073-214b20.2	si:ch1073-214b20.2	Telmatocola	-0.45299988387687196	0.03596403596403597	0.06600542314828028	0.45299988387687196	799838	NA	NA	00_All_Treatments
All_Treatments	si:ch211-108d22.2	si:ch211-108d22.2	Cetobacterium	-0.6543638468253287	0.005994005994005994	0.03525885878827056	0.6543638468253287	793004	NA	NA	00_All_Treatments
All_Treatments	si:ch211-108p6.4	si:ch211-108p6.4	Tundrisphaera	-0.5866008990825236	0.06593406593406594	0.08675534991324466	0.5866008990825236	100001718	NA	NA	00_All_Treatments
All_Treatments	si:ch211-122f10.4	si:ch211-122f10.4	Plesiomonas	-0.34734935555225627	0.03996003996003996	0.06714596878531305	0.34734935555225627	792966	NA	NA	00_All_Treatments
All_Treatments	si:ch211-15j1.5	si:ch211-15j1.5	Tundrisphaera	-0.40705285756231946	0.012987012987012988	0.031675641431738996	0.40705285756231946	100148489	NA	NA	00_All_Treatments
All_Treatments	si:ch211-161h7.5	si:ch211-161h7.5	Reyranella	-0.4296326736590086	0.005994005994005994	0.009221547683086145	0.4296326736590086	569866	NA	NA	00_All_Treatments
All_Treatments	si:ch211-165i18.2	si:ch211-165i18.2	Paucibacter	-0.4893369742378368	9.99000999000999e-4	0.023053869207715363	0.4893369742378368	100149646	NA	NA	00_All_Treatments
All_Treatments	si:ch211-167j6.3	si:ch211-167j6.3	Roseicella	0.6205826104985617	0.001998001998001998	0.01762942939413528	0.6205826104985617	100002866	NA	NA	00_All_Treatments
All_Treatments	si:ch211-168f7.5	si:ch211-168f7.5	Flavobacterium	-0.8772168417247174	0.007992007992007992	0.030738492276953817	0.8772168417247174	322178	NA	NA	00_All_Treatments
All_Treatments	si:ch211-194m7.4	si:ch211-194m7.4	Flavobacterium	-0.27260765709904433	0.030969030969030968	0.05156134188392253	0.27260765709904433	100331859	NA	NA	00_All_Treatments
All_Treatments	si:ch211-209n20.1	si:ch211-209n20.1	Tundrisphaera	-0.4589319884545891	0.008991008991008992	0.029003254809706423	0.4589319884545891	100149641	NA	NA	00_All_Treatments
All_Treatments	si:ch211-217k17.12	si:ch211-217k17.12	Rubrivivax	0.8103014041805495	0.001998001998001998	0.0047571476142904716	0.8103014041805495	559555	NA	NA	00_All_Treatments
All_Treatments	si:ch211-226m7.4	si:ch211-226m7.4	Fluviicola	-0.6125970486023887	0.01998001998001998	0.060545515090969636	0.6125970486023887	100003307	NA	NA	00_All_Treatments
All_Treatments	si:ch211-226o13.1	si:ch211-226o13.1	Tundrisphaera	-0.5397065831303899	0.04295704295704296	0.06818578247149676	0.5397065831303899	101886579	NA	NA	00_All_Treatments
All_Treatments	si:ch211-241j12.3	si:ch211-241j12.3	Acinetobacter	0.0743616121146564	9.99000999000999e-4	0.007684623069238454	0.0743616121146564	566552	NA	NA	00_All_Treatments
All_Treatments	si:ch211-264f5.2	si:ch211-264f5.2	Devosia	0.3843273260532213	0.003996003996003996	0.0222000222000222	0.3843273260532213	570749	NA	NA	00_All_Treatments
All_Treatments	si:ch211-283g2.1	si:ch211-283g2.1	WY65	-0.5147271936613621	0.04995004995004995	0.07229612492770388	0.5147271936613621	569007	NA	NA	00_All_Treatments
All_Treatments	si:ch211-284e13.11	si:ch211-284e13.11	Rubrivivax	0.7773007042794349	0.024975024975024976	0.029382382323558796	0.7773007042794349	100333052	NA	NA	00_All_Treatments
All_Treatments	si:ch211-39i2.2	si:ch211-39i2.2	Acinetobacter	0.31015512572763765	9.99000999000999e-4	0.007684623069238454	0.31015512572763765	449866	NA	NA	00_All_Treatments
All_Treatments	si:ch73-106k19.4	si:ch73-106k19.4	Tundrisphaera	-0.49160212648170243	0.008991008991008992	0.029003254809706423	0.49160212648170243	100331397	NA	NA	00_All_Treatments
All_Treatments	si:ch73-367f21.4	si:ch73-367f21.4	Rubrivivax	0.6269935205009398	0.001998001998001998	0.0047571476142904716	0.6269935205009398	560465	NA	NA	00_All_Treatments
All_Treatments	si:ch73-380l3.2	si:ch73-380l3.2	Culicoidibacter	0.8497938167309961	0.05094905094905095	0.07076257076257077	0.8497938167309961	100003913	NA	NA	00_All_Treatments
All_Treatments	si:dkey-111e8.5	si:dkey-111e8.5	Polymorphobacter	0.7182933952019717	0.015984015984015984	0.02023293162533669	0.7182933952019717	566993	NA	NA	00_All_Treatments
All_Treatments	si:dkey-112e17.1	si:dkey-112e17.1	Fluviicola	-0.6002470362576755	0.011988011988011988	0.03996003996003996	0.6002470362576755	567743	NA	NA	00_All_Treatments
All_Treatments	si:dkey-16l2.20	si:dkey-16l2.20	Rubrivivax	0.7766441517624207	0.003996003996003996	0.006889662062075854	0.7766441517624207	100000168	NA	NA	00_All_Treatments
All_Treatments	si:dkey-172o19.2	si:dkey-172o19.2	Rubrivivax	0.7549316136524341	0.001998001998001998	0.0047571476142904716	0.7549316136524341	100000812	NA	NA	00_All_Treatments
All_Treatments	si:dkey-174n20.1	si:dkey-174n20.1	Longivirga	0.4500859836699493	0.001998001998001998	0.0047571476142904716	0.4500859836699493	796174	NA	NA	00_All_Treatments
All_Treatments	si:dkey-201l21.4	si:dkey-201l21.4	Runella	0.6106442312788324	0.007992007992007992	0.030738492276953817	0.6106442312788324	100331372	NA	NA	00_All_Treatments
All_Treatments	si:dkey-224e22.2	si:dkey-224e22.2	Chryseotalea	-0.4767040015166694	0.01898101898101898	0.0555000555000555	0.4767040015166694	799022	NA	NA	00_All_Treatments
All_Treatments	si:dkey-234h16.7	si:dkey-234h16.7	Bradyrhizobium	0.6997424779821457	9.99000999000999e-4	0.016650016650016652	0.6997424779821457	794145	NA	NA	00_All_Treatments
All_Treatments	si:dkey-234h16.7	si:dkey-234h16.7	Rhizobium	0.4511142167886727	9.99000999000999e-4	0.016650016650016652	0.4511142167886727	794145	NA	NA	00_All_Treatments
All_Treatments	si:dkey-253d23.2	si:dkey-253d23.2	Fluviicola	-0.6171468810400295	0.002997002997002997	0.023053869207715363	0.6171468810400295	100034432	NA	NA	00_All_Treatments
All_Treatments	si:dkey-286h2.3	si:dkey-286h2.3	Chitinilyticum	0.4342388341903743	0.003996003996003996	0.0222000222000222	0.4342388341903743	790965	NA	NA	00_All_Treatments
All_Treatments	si:dkey-286h2.3	si:dkey-286h2.3	Culicoidibacter	0.7045454576428543	0.017982017982017984	0.045192902335759476	0.7045454576428543	790965	NA	NA	00_All_Treatments
All_Treatments	si:dkey-46k9.4	si:dkey-46k9.4	Legionella	0.5128106595513012	9.99000999000999e-4	0.016650016650016652	0.5128106595513012	101885111	NA	NA	00_All_Treatments
All_Treatments	si:dkey-46k9.4	si:dkey-46k9.4	Vibrio	-0.4798486487481051	0.011988011988011988	0.0315473999684526	0.4798486487481051	101885111	NA	NA	00_All_Treatments
All_Treatments	si:dkey-58f10.6	si:dkey-58f10.6	Tundrisphaera	-0.4762749929285835	0.04295704295704296	0.06818578247149676	0.4762749929285835	564033	NA	NA	00_All_Treatments
All_Treatments	si:dkey-60a16.1	si:dkey-60a16.1	Culicoidibacter	-0.4589875999859919	0.017982017982017984	0.045192902335759476	0.4589875999859919	594863	NA	NA	00_All_Treatments
All_Treatments	si:dkey-97m3.1	si:dkey-97m3.1	Culicoidibacter	-0.5248689419173376	0.023976023976023976	0.05429353255440212	0.5248689419173376	100034578	NA	NA	00_All_Treatments
All_Treatments	si:dkeyp-72g9.4	si:dkeyp-72g9.4	Agitococcus	-0.5780152248067589	0.09090909090909091	0.09881422924901186	0.5780152248067589	793842	NA	NA	00_All_Treatments
All_Treatments	ska3	spindle and kinetochore associated complex subunit 3	Bosea	-0.5039905928423216	0.011988011988011988	0.04610773841543073	0.5039905928423216	570479	NA	NA	00_All_Treatments
All_Treatments	slc12a8	solute carrier family 12 member 8	Dechloromonas	-0.719169030696206	0.015984015984015984	0.04098465636927176	0.719169030696206	100000006	NA	NA	00_All_Treatments
All_Treatments	slc13a3	solute carrier family 13 member 3	Plesiomonas	-0.27175989670456707	0.054945054945054944	0.07229612492770388	0.27175989670456707	405838	NA	NA	00_All_Treatments
All_Treatments	slc13a5a	solute carrier family 13 member 5a	Legionella	0.5989970875015089	0.007992007992007992	0.011417154274297132	0.5989970875015089	503788	NA	NA	00_All_Treatments
