Module	Section	Sample Name	Source
FastQC (raw)	all_sections	TS047_RoL_RNA_646_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/123/TS047_RoL_RNA_646_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_319_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/58/TS047_RoL_RNA_319_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_51_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/25/TS047_RoL_RNA_51_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_229_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/52/TS047_RoL_RNA_229_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_532_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/111/TS047_RoL_RNA_532_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_79_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/28/TS047_RoL_RNA_79_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_616_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/116/TS047_RoL_RNA_616_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_258_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/55/TS047_RoL_RNA_258_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_146_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/22/TS047_RoL_RNA_146_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_347_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/83/TS047_RoL_RNA_347_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_477_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/89/TS047_RoL_RNA_477_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_646_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/124/TS047_RoL_RNA_646_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_85_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/10/TS047_RoL_RNA_85_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_286_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/67/TS047_RoL_RNA_286_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_291_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/46/TS047_RoL_RNA_291_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_142_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/31/TS047_RoL_RNA_142_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_562_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/105/TS047_RoL_RNA_562_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_381_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/74/TS047_RoL_RNA_381_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_679_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/137/TS047_RoL_RNA_679_raw_1_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_678_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/140/TS047_RoL_RNA_678_raw_2_fastqc.zip
FastQC (raw)	all_sections	TS047_RoL_RNA_477_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/90/TS047_RoL_RNA_477_raw_2_fastqc.zip
Cutadapt	all_sections	TS047_RoL_RNA_355_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/303/TS047_RoL_RNA_355_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_319_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/279/TS047_RoL_RNA_319_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_46_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/204/TS047_RoL_RNA_46_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_651_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/408/TS047_RoL_RNA_651_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_110_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/148/TS047_RoL_RNA_110_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_498_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/331/TS047_RoL_RNA_498_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_204_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/236/TS047_RoL_RNA_204_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_145_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/187/TS047_RoL_RNA_145_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_710_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/423/TS047_RoL_RNA_710_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_142_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/163/TS047_RoL_RNA_142_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_616_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/383/TS047_RoL_RNA_616_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_317_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/260/TS047_RoL_RNA_317_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_562_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/367/TS047_RoL_RNA_562_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_328_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/284/TS047_RoL_RNA_328_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_112_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/151/TS047_RoL_RNA_112_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_291_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/252/TS047_RoL_RNA_291_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_500_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/328/TS047_RoL_RNA_500_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_478_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/322/TS047_RoL_RNA_478_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_561_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/355/TS047_RoL_RNA_561_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_530_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/352/TS047_RoL_RNA_530_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_258_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/228/TS047_RoL_RNA_258_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_679_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/416/TS047_RoL_RNA_679_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_85_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/156/TS047_RoL_RNA_85_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_616_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/384/TS047_RoL_RNA_616_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_328_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/283/TS047_RoL_RNA_328_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_79_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/180/TS047_RoL_RNA_79_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_710_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/424/TS047_RoL_RNA_710_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_142_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/164/TS047_RoL_RNA_142_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_477_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/336/TS047_RoL_RNA_477_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_200_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/231/TS047_RoL_RNA_200_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_355_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/304/TS047_RoL_RNA_355_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_46_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/203/TS047_RoL_RNA_46_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_586_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/379/TS047_RoL_RNA_586_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_20_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/199/TS047_RoL_RNA_20_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_326_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/270/TS047_RoL_RNA_326_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_119_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/207/TS047_RoL_RNA_119_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_442_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/300/TS047_RoL_RNA_442_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_677_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/399/TS047_RoL_RNA_677_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_79_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/179/TS047_RoL_RNA_79_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_114_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/173/TS047_RoL_RNA_114_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_204_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/235/TS047_RoL_RNA_204_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_498_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/332/TS047_RoL_RNA_498_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_322_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/248/TS047_RoL_RNA_322_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_326_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/269/TS047_RoL_RNA_326_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_381_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/287/TS047_RoL_RNA_381_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_526_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/364/TS047_RoL_RNA_526_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_318_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/263/TS047_RoL_RNA_318_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_586_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/380/TS047_RoL_RNA_586_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_170_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/160/TS047_RoL_RNA_170_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_683_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/420/TS047_RoL_RNA_683_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_116_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/184/TS047_RoL_RNA_116_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_561_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/356/TS047_RoL_RNA_561_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_478_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/321/TS047_RoL_RNA_478_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_291_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/251/TS047_RoL_RNA_291_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_112_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/152/TS047_RoL_RNA_112_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_85_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/155/TS047_RoL_RNA_85_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_679_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/415/TS047_RoL_RNA_679_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_530_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/351/TS047_RoL_RNA_530_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_16_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/167/TS047_RoL_RNA_16_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_707_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/427/TS047_RoL_RNA_707_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_116_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/183/TS047_RoL_RNA_116_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_526_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/363/TS047_RoL_RNA_526_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_319_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/280/TS047_RoL_RNA_319_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_175_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/219/TS047_RoL_RNA_175_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_652_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/387/TS047_RoL_RNA_652_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_318_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/264/TS047_RoL_RNA_318_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_200_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/232/TS047_RoL_RNA_200_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_559_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/348/TS047_RoL_RNA_559_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_477_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/335/TS047_RoL_RNA_477_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_114_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/174/TS047_RoL_RNA_114_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_20_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/200/TS047_RoL_RNA_20_trimmed_2.fastq.gz_trimming_report.txt
