task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
166	b9/e05075	1104603	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_708)	CACHED	0	2025-05-15 17:21:39.062	2h 38m 21s	2m 31s	197.1%	7 GB	40.2 GB	3.3 GB	3.9 MB
165	69/4b3201	1104602	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_707)	CACHED	0	2025-05-15 17:21:39.011	2h 38m 21s	2m 6s	188.9%	6.9 GB	40.3 GB	2.6 GB	3.9 MB
168	03/270dcb	1104621	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_110)	CACHED	0	2025-05-15 17:21:39.786	2h 38m 20s	2m 5s	52.6%	72 MB	80 MB	3.4 GB	1.9 KB
173	cf/f06e2d	1104271	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_231)	CACHED	0	2025-05-15 14:32:32.268	2h 49m 5s	21m 5s	198.8%	1.5 GB	9.1 GB	66.6 GB	64.6 GB
169	3a/23813f	1104260	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_177)	CACHED	0	2025-05-15 14:32:31.902	2h 49m 5s	22m 20s	228.8%	1.6 GB	9.1 GB	79.3 GB	76.8 GB
175	50/4705c1	1104263	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_262)	CACHED	0	2025-05-15 14:32:32.003	2h 49m 5s	22m 43s	269.6%	1.4 GB	9 GB	94.5 GB	91.6 GB
47	f5/7f1358	1104252	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_175)	CACHED	0	2025-05-15 14:32:31.619	2h 49m 5s	22m 32s	239.7%	1.5 GB	9 GB	83.5 GB	81 GB
174	92/cc85de	1104270	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_258)	CACHED	0	2025-05-15 14:32:32.234	2h 49m 5s	22m 18s	252.8%	1.5 GB	9 GB	86.7 GB	84 GB
172	a7/0cbdd1	1104264	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_229)	CACHED	0	2025-05-15 14:32:32.036	2h 49m 5s	22m 28s	273.9%	1.4 GB	9.1 GB	94.7 GB	91.8 GB
170	a3/7508c5	1104213	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_200)	CACHED	0	2025-05-15 14:32:30.245	46m 31s	27m 33s	266.2%	1.5 GB	9 GB	112.7 GB	109.3 GB
171	9c/5eea31	1104262	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_204)	CACHED	0	2025-05-15 14:32:31.967	2h 49m 5s	22m 15s	221.8%	1.6 GB	9.1 GB	76.7 GB	74.3 GB
177	19/f3a71c	1104277	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_286)	CACHED	0	2025-05-15 14:32:32.471	2h 49m 5s	21m 30s	251.5%	1.5 GB	9 GB	82.8 GB	80.2 GB
188	e1/9ae278	1104614	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_170)	CACHED	0	2025-05-15 17:21:39.532	2h 38m 20s	2m 4s	72.6%	72 MB	80 MB	3.1 GB	1.9 KB
176	6e/f4701a	1104613	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_112)	CACHED	0	2025-05-15 17:21:39.489	2h 38m 20s	1m 31s	77.0%	72 MB	80 MB	3 GB	1.9 KB
179	62/4e1d34	1105919	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_110)	CACHED	0	2025-05-15 20:00:00.672	23m 44s	22m 14s	6.6%	6.9 MB	14.6 MB	3.4 GB	90.2 MB
187	7a/18dec6	1104618	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_85)	CACHED	0	2025-05-15 17:21:39.684	2h 38m 20s	1m 7s	98.6%	72 MB	80.2 MB	3 GB	1.9 KB
185	7a/97a3c6	1104285	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_322)	CACHED	0	2025-05-15 14:32:32.735	2h 49m 5s	11m 8s	544.9%	1.6 GB	9 GB	95.1 GB	92.2 GB
181	46/7e6581	1104276	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_291)	CACHED	0	2025-05-15 14:32:32.437	2h 49m 5s	21m 35s	247.8%	1.8 GB	9 GB	82.5 GB	80 GB
180	0f/957af6	1104275	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_289)	CACHED	0	2025-05-15 14:32:32.402	2h 49m 5s	22m 34s	284.3%	1.6 GB	9 GB	99.7 GB	96.6 GB
178	ef/993cf9	1104274	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_288)	CACHED	0	2025-05-15 14:32:32.369	2h 49m 5s	22m 8s	249.0%	1.5 GB	9 GB	84.6 GB	82 GB
191	52/7845a1	1104615	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_142)	CACHED	0	2025-05-15 17:21:39.570	2h 38m 20s	1m 7s	94.7%	74 MB	80 MB	3.1 GB	1.9 KB
183	4a/558204	1104282	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_318)	CACHED	0	2025-05-15 14:32:32.637	2h 49m 4s	21m 19s	266.4%	1.5 GB	9 GB	87.9 GB	85.2 GB
189	42/c3963c	1104309	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_328)	CACHED	0	2025-05-15 14:38:14.746	2h 43m 20s	21m 48s	286.3%	1.5 GB	9 GB	98.1 GB	95.1 GB
195	56/4f1535	1104607	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_16)	CACHED	0	2025-05-15 17:21:39.237	16m 47s	1m 5s	82.2%	74 MB	80 MB	2.8 GB	1.9 KB
182	2b/cfa86a	1104283	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_317)	CACHED	0	2025-05-15 14:32:32.670	2h 49m 4s	19m 39s	270.7%	1.4 GB	9.1 GB	83.2 GB	80.6 GB
199	42/263e75	1105909	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_112)	CACHED	0	2025-05-15 19:59:59.540	23m 10s	19m 24s	7.0%	8 MB	14.2 MB	3 GB	90 MB
186	49/b7ae60	1104248	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_326)	CACHED	0	2025-05-15 14:32:31.461	2h 49m 5s	13m 47s	363.9%	1.5 GB	9 GB	79.3 GB	76.9 GB
196	e7/598c20	1105911	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_170)	CACHED	0	2025-05-15 19:59:59.700	22m 50s	19m 36s	6.9%	6 MB	14.3 MB	3.1 GB	90 MB
184	ae/e18c12	1104281	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_319)	CACHED	0	2025-05-15 14:32:32.604	2h 49m 5s	21m 20s	274.7%	1.6 GB	9 GB	90.6 GB	87.8 GB
190	f0/cbb29f	1104321	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_347)	CACHED	0	2025-05-15 14:42:48.715	2h 38m 46s	19m 37s	250.5%	1.5 GB	9 GB	75.9 GB	73.6 GB
194	15/49e69f	1104265	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_381)	CACHED	0	2025-05-15 14:32:32.069	2h 49m 5s	22m 15s	240.5%	1.6 GB	9 GB	83 GB	80.5 GB
201	9f/30ddca	1104620	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_114)	CACHED	0	2025-05-15 17:21:39.752	2h 38m 20s	1m 26s	77.8%	73.4 MB	80.2 MB	3.4 GB	1.9 KB
193	11/60fad2	1104335	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_377)	CACHED	0	2025-05-15 14:47:28.666	2h 34m 7s	19m 45s	256.9%	1.4 GB	9 GB	79.1 GB	76.6 GB
200	72/d9aa9c	1105914	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_85)	CACHED	0	2025-05-15 19:59:59.999	23m 10s	19m 22s	6.8%	6.3 MB	14.4 MB	3 GB	84 MB
192	46/4cdb56	1104337	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_355)	CACHED	0	2025-05-15 14:48:58.566	2h 32m 37s	16m 17s	258.5%	1.5 GB	9 GB	64.9 GB	62.9 GB
197	b2/1973b6	1104336	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_407)	CACHED	0	2025-05-15 14:47:53.682	2h 33m 42s	20m 37s	298.5%	1.5 GB	9 GB	100.4 GB	97.3 GB
204	2e/bd184c	1105910	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_142)	CACHED	0	2025-05-15 19:59:59.627	23m 11s	19m 56s	7.0%	8 MB	14.3 MB	3.1 GB	90.5 MB
206	4c/afb202	1104665	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_16)	CACHED	0	2025-05-15 17:38:26.940	2h 21m 33s	3m 35s	30.1%	2 MB	4.3 MB	2.8 GB	89.6 MB
203	52/106756	1104341	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_442)	CACHED	0	2025-05-15 14:50:02.239	2h 31m 33s	20m 14s	315.3%	1.4 GB	9 GB	95.6 GB	92.6 GB
202	2f/70592b	1104347	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_439)	CACHED	0	2025-05-15 14:54:33.406	2h 27m 2s	19m 36s	261.0%	1.6 GB	9 GB	79.6 GB	77.2 GB
198	85/5417e9	1104353	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_412)	CACHED	0	2025-05-15 15:00:58.598	2h 20m 37s	19m 50s	289.6%	1.5 GB	9 GB	86 GB	83.4 GB
205	04/bc40c4	1104378	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_468)	CACHED	0	2025-05-15 15:13:51.743	2h 7m 44s	9m 25s	615.4%	1.6 GB	9 GB	89.7 GB	87 GB
213	af/c9e60b	1104612	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_79)	CACHED	0	2025-05-15 17:21:39.443	2h 38m 20s	1m 24s	80.5%	74 MB	80 MB	2.9 GB	1.9 KB
208	12/3e22eb	1104622	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_146)	CACHED	0	2025-05-15 17:21:39.830	2h 38m 20s	2m 13s	53.0%	72 MB	80 MB	3.6 GB	1.9 KB
207	62/3054b1	1104379	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_469)	CACHED	0	2025-05-15 15:13:51.979	2h 7m 44s	10m 29s	612.5%	1.7 GB	9 GB	101.1 GB	98 GB
212	7b/e7489c	1105918	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_114)	CACHED	0	2025-05-15 20:00:00.584	23m 39s	22m 14s	6.4%	8 MB	14.6 MB	3.4 GB	90.4 MB
210	ba/0565a2	1104365	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_478)	CACHED	0	2025-05-15 15:09:48.812	2h 11m 47s	20m 20s	310.5%	1.7 GB	9 GB	94.5 GB	91.6 GB
214	c4/6cf840	1104373	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_500)	CACHED	0	2025-05-15 15:12:41.683	2h 8m 54s	19m 54s	298.4%	1.5 GB	9 GB	92.3 GB	89.5 GB
211	d7/b3d0f2	1104375	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_498)	CACHED	0	2025-05-15 15:12:52.313	2h 8m 43s	19m 54s	314.8%	1.4 GB	9 GB	92 GB	89.2 GB
209	4a/dbcfe8	1104369	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_477)	CACHED	0	2025-05-15 15:11:09.069	2h 10m 27s	20m 3s	301.6%	1.5 GB	9.1 GB	93.3 GB	90.4 GB
215	cd/403a72	1104371	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_502)	CACHED	0	2025-05-15 15:11:38.832	2h 9m 57s	19m 36s	286.8%	1.6 GB	9 GB	83.5 GB	81 GB
225	16/f0951c	1104616	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_145)	CACHED	0	2025-05-15 17:21:39.609	2h 38m 20s	1m 14s	98.0%	72 MB	80.2 MB	3.5 GB	1.9 KB
218	68/abb727	1104398	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_528)	CACHED	0	2025-05-15 15:18:15.879	2h 3m 20s	12m 39s	563.1%	1.6 GB	9.1 GB	112.6 GB	109.2 GB
222	11/325777	1104552	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_559)	CACHED	0	2025-05-15 17:21:35.111	2h 38m 25s	22m 10s	262.7%	1.6 GB	9 GB	84.2 GB	81.6 GB
220	58/f8d5dc	1104617	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_116)	CACHED	0	2025-05-15 17:21:39.645	2h 38m 20s	1m 14s	95.6%	70 MB	80.2 MB	3.5 GB	1.9 KB
219	01/fd6d3b	1104346	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_530)	CACHED	0	2025-05-15 14:54:28.511	2h 27m 7s	19m 48s	286.3%	1.5 GB	9.1 GB	84.3 GB	81.7 GB
226	4a/0ed687	1105908	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_79)	CACHED	0	2025-05-15 19:59:59.467	23m 10s	18m 57s	7.0%	8 MB	14.1 MB	2.9 GB	89.2 MB
216	48/0f599d	1104374	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_506)	CACHED	0	2025-05-15 15:12:41.718	2h 8m 54s	20m 3s	316.8%	1.6 GB	9 GB	94.4 GB	91.5 GB
229	db/bcba8e	1105920	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_146)	CACHED	0	2025-05-15 20:00:00.750	23m 39s	22m 16s	6.8%	7 MB	14.8 MB	3.6 GB	90.5 MB
223	52/3327d2	1104553	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_561)	CACHED	0	2025-05-15 17:21:35.175	2h 38m 25s	32m 44s	207.5%	1.5 GB	9 GB	100.9 GB	97.8 GB
217	c3/8ac8f5	1104396	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_526)	CACHED	0	2025-05-15 15:18:03.062	2h 3m 33s	13m 8s	574.6%	1.4 GB	9 GB	122 GB	118.2 GB
224	bd/7860bc	1104559	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_562)	CACHED	0	2025-05-15 17:21:35.822	2h 38m 24s	22m 43s	263.3%	1.5 GB	9.1 GB	86.6 GB	83.9 GB
231	76/950b15	1104609	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_51)	CACHED	0	2025-05-15 17:21:39.314	17m 27s	1m 20s	75.0%	72 MB	80 MB	2.9 GB	1.9 KB
232	92/043bd3	1105915	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_145)	CACHED	0	2025-05-15 20:00:00.178	23m 55s	22m 15s	6.6%	7.6 MB	14.6 MB	3.5 GB	90.5 MB
238	92/77f5f3	1105913	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_116)	CACHED	0	2025-05-15 19:59:59.862	23m 25s	21m 52s	6.7%	6.4 MB	14.7 MB	3.5 GB	90.7 MB
234	f0/d9abee	1104608	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_136)	CACHED	0	2025-05-15 17:21:39.277	17m 22s	1m 14s	77.2%	74 MB	80 MB	2.8 GB	1.9 KB
221	fd/577fe8	1104550	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_532)	CACHED	0	2025-05-15 17:21:34.965	2h 38m 25s	22m 37s	269.5%	1.5 GB	9 GB	86.5 GB	83.8 GB
227	fa/a86721	1104557	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_586)	CACHED	0	2025-05-15 17:21:35.581	2h 38m 24s	21m 35s	239.7%	1.3 GB	9 GB	74.1 GB	71.8 GB
228	3a/5cd39e	1104558	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_616)	CACHED	0	2025-05-15 17:21:35.714	2h 38m 24s	21m 25s	220.1%	1.4 GB	9 GB	70.5 GB	68.4 GB
230	e5/e1493d	1104565	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_618)	CACHED	0	2025-05-15 17:21:36.451	2h 38m 23s	23m 56s	266.7%	1.4 GB	9 GB	93.2 GB	90.3 GB
235	98/8dff2c	1104571	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_651)	CACHED	0	2025-05-15 17:21:37.321	2h 38m 23s	22m 58s	271.7%	1.5 GB	9 GB	90.2 GB	87.5 GB
240	86/d32ea5	1104580	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_676)	CACHED	0	2025-05-15 17:21:37.891	2h 38m 22s	22m 4s	245.7%	1.3 GB	9 GB	81.5 GB	79 GB
241	04/1aff4b	1104575	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_677)	CACHED	0	2025-05-15 17:21:37.610	2h 38m 22s	21m 59s	241.5%	1.5 GB	9 GB	79 GB	76.5 GB
237	07/22174e	1104574	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_655)	CACHED	0	2025-05-15 17:21:37.566	2h 38m 22s	23m 16s	255.4%	1.5 GB	9 GB	92.1 GB	89.3 GB
236	f5/78cefc	1104572	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_652)	CACHED	0	2025-05-15 17:21:37.415	2h 38m 22s	21m 18s	228.0%	1.4 GB	9 GB	71.5 GB	69.3 GB
246	7f/3a75f3	1104667	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_51)	CACHED	0	2025-05-15 17:39:07.175	2h 20m 53s	3m 18s	32.3%	6 MB	14.1 MB	2.9 GB	89.9 MB
