task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
86	ae/e18c12	1104281	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_319)	COMPLETED	0	2025-05-15 14:32:32.604	2h 49m 5s	21m 20s	274.7%	1.6 GB	9 GB	90.6 GB	87.8 GB
84	4a/558204	1104282	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_318)	COMPLETED	0	2025-05-15 14:32:32.637	2h 49m 4s	21m 19s	266.4%	1.5 GB	9 GB	87.9 GB	85.2 GB
81	2b/cfa86a	1104283	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_317)	COMPLETED	0	2025-05-15 14:32:32.670	2h 49m 4s	19m 39s	270.7%	1.4 GB	9.1 GB	83.2 GB	80.6 GB
82	94/0677bc	1104284	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_286)	COMPLETED	0	2025-05-15 14:32:32.704	2h 49m 5s	2m 37s	136.9%	5.5 GB	40.2 GB	2.5 GB	3.9 MB
87	7a/97a3c6	1104285	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_322)	COMPLETED	0	2025-05-15 14:32:32.735	2h 49m 5s	11m 8s	544.9%	1.6 GB	9 GB	95.1 GB	92.2 GB
169	46/61564d	1104556	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_616)	COMPLETED	0	2025-05-15 17:21:35.457	4m 6s	1m 47s	50.0%	72 MB	80.1 MB	3.1 GB	1.9 KB
165	2a/e6007b	1104551	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_586)	COMPLETED	0	2025-05-15 17:21:35.048	4m 12s	1m 49s	51.8%	72 MB	80 MB	3.3 GB	1.9 KB
179	96/46ddf9	1104577	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_646)	COMPLETED	0	2025-05-15 17:21:37.712	4m 10s	1m 58s	49.3%	72 MB	80.1 MB	3.4 GB	1.9 KB
190	c9/bbe504	1104573	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_651)	COMPLETED	0	2025-05-15 17:21:37.512	4m 34s	2m 17s	52.9%	74 MB	80.2 MB	4 GB	1.9 KB
175	61/c0288e	1104562	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_618)	COMPLETED	0	2025-05-15 17:21:36.224	4m 45s	2m 15s	55.1%	72 MB	80.3 MB	4.2 GB	1.9 KB
195	8c/8fea1d	1104579	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_652)	COMPLETED	0	2025-05-15 17:21:37.847	5m 49s	1m 9s	77.4%	72 MB	80 MB	3.2 GB	1.9 KB
197	a1/3e1da6	1104583	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_655)	COMPLETED	0	2025-05-15 17:21:38.031	7m 9s	1m 37s	71.9%	74 MB	80.1 MB	4.1 GB	1.9 KB
199	e4/af0cc1	1104585	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_676)	COMPLETED	0	2025-05-15 17:21:38.146	7m 43s	1m 59s	51.3%	72 MB	79.9 MB	3.6 GB	1.9 KB
203	e6/8d37e7	1104586	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_677)	COMPLETED	0	2025-05-15 17:21:38.198	8m 8s	2m 13s	45.3%	72 MB	80.1 MB	3.5 GB	1.9 KB
205	ae/3de073	1104589	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_679)	COMPLETED	0	2025-05-15 17:21:38.369	8m 9s	2m 24s	46.0%	72 MB	80.1 MB	3.8 GB	1.9 KB
204	f3/0269e3	1104590	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_678)	COMPLETED	0	2025-05-15 17:21:38.422	9m 8s	1m 11s	82.9%	72 MB	80.1 MB	3.5 GB	1.9 KB
207	b2/cdd9de	1104593	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_683)	COMPLETED	0	2025-05-15 17:21:38.565	10m 28s	57s	89.2%	72 MB	80.1 MB	3 GB	1.9 KB
211	66/e2d5d1	1104595	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_708)	COMPLETED	0	2025-05-15 17:21:38.661	11m 33s	1m 33s	95.2%	216 MB	222.2 MB	5 GB	1.9 KB
212	bd/8b2642	1104597	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_710)	COMPLETED	0	2025-05-15 17:21:38.754	11m 53s	1m 12s	94.9%	74 MB	80.1 MB	3.9 GB	1.9 KB
209	18/fb5bd5	1104598	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_707)	COMPLETED	0	2025-05-15 17:21:38.804	13m 28s	1m 12s	94.5%	72 MB	80.1 MB	3.9 GB	1.9 KB
220	1d/670f5f	1104605	NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (GCF_049306965.1_GRCz12tu_genomic.fna)	COMPLETED	0	2025-05-15 17:21:39.159	14m 58s	47s	12.4%	4 MB	10.5 MB	1.4 GB	6.3 KB
215	fa/cf01ea	1104561	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_683)	COMPLETED	0	2025-05-15 17:21:36.096	15m 25s	2m 22s	126.8%	5.3 GB	40.3 GB	2 GB	3.9 MB
170	d0/a73df1	1104555	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_530)	COMPLETED	0	2025-05-15 17:21:35.362	15m 41s	2m 42s	137.5%	5.7 GB	40.3 GB	2.5 GB	3.9 MB
221	56/4f1535	1104607	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_16)	COMPLETED	0	2025-05-15 17:21:39.237	16m 47s	1m 5s	82.2%	74 MB	80 MB	2.8 GB	1.9 KB
171	c8/aa0eeb	1104560	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_532)	COMPLETED	0	2025-05-15 17:21:35.939	16m 56s	2m 46s	137.2%	6.2 GB	40.3 GB	2.6 GB	3.9 MB
157	75/fcbec9	1104554	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_528)	COMPLETED	0	2025-05-15 17:21:35.253	17m 11s	3m 47s	127.6%	5.5 GB	40.3 GB	3.4 GB	3.9 MB
177	be/c29f49	1104563	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_559)	COMPLETED	0	2025-05-15 17:21:36.319	17m 11s	2m 45s	138.8%	5.3 GB	40.3 GB	2.5 GB	3.9 MB
222	f0/d9abee	1104608	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_136)	COMPLETED	0	2025-05-15 17:21:39.277	17m 22s	1m 14s	77.2%	74 MB	80 MB	2.8 GB	1.9 KB
223	76/950b15	1104609	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_51)	COMPLETED	0	2025-05-15 17:21:39.314	17m 27s	1m 20s	75.0%	72 MB	80 MB	2.9 GB	1.9 KB
224	62/92bd56	1104610	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_119)	COMPLETED	0	2025-05-15 17:21:39.358	17m 28s	1m 15s	78.0%	72 MB	80 MB	2.8 GB	1.9 KB
181	fb/017a1b	1104564	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_586)	COMPLETED	0	2025-05-15 17:21:36.401	21m 30s	2m 32s	143.0%	7.3 GB	40.3 GB	2.2 GB	3.9 MB
225	79/e10b48	1104611	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_46)	COMPLETED	0	2025-05-15 17:21:39.406	26m 57s	8m 57s	13.5%	72 MB	80 MB	2.7 GB	1.9 KB
227	6e/f4701a	1104613	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_112)	COMPLETED	0	2025-05-15 17:21:39.489	2h 38m 20s	1m 31s	77.0%	72 MB	80 MB	3 GB	1.9 KB
226	af/c9e60b	1104612	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_79)	COMPLETED	0	2025-05-15 17:21:39.443	2h 38m 20s	1m 24s	80.5%	74 MB	80 MB	2.9 GB	1.9 KB
228	e1/9ae278	1104614	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_170)	COMPLETED	0	2025-05-15 17:21:39.532	2h 38m 20s	2m 4s	72.6%	72 MB	80 MB	3.1 GB	1.9 KB
229	52/7845a1	1104615	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_142)	COMPLETED	0	2025-05-15 17:21:39.570	2h 38m 20s	1m 7s	94.7%	74 MB	80 MB	3.1 GB	1.9 KB
219	51/1272f1	1104606	NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (GCF_049306965.1_GRCz12tu_genomic.fna)	COMPLETED	0	2025-05-15 17:21:39.201	27m 47s	5m 21s	3.6%	14 MB	24.1 MB	2.6 GB	1.3 GB
231	58/f8d5dc	1104617	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_116)	COMPLETED	0	2025-05-15 17:21:39.645	2h 38m 20s	1m 14s	95.6%	70 MB	80.2 MB	3.5 GB	1.9 KB
230	16/f0951c	1104616	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_145)	COMPLETED	0	2025-05-15 17:21:39.609	2h 38m 20s	1m 14s	98.0%	72 MB	80.2 MB	3.5 GB	1.9 KB
232	7a/18dec6	1104618	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_85)	COMPLETED	0	2025-05-15 17:21:39.684	2h 38m 20s	1m 7s	98.6%	72 MB	80.2 MB	3 GB	1.9 KB
233	88/b58c7d	1104619	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_20)	COMPLETED	0	2025-05-15 17:21:39.718	2h 38m 20s	1m 26s	78.5%	74 MB	80.2 MB	3.4 GB	1.9 KB
234	9f/30ddca	1104620	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_114)	COMPLETED	0	2025-05-15 17:21:39.752	2h 38m 20s	1m 26s	77.8%	73.4 MB	80.2 MB	3.4 GB	1.9 KB
235	03/270dcb	1104621	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_110)	COMPLETED	0	2025-05-15 17:21:39.786	2h 38m 20s	2m 5s	52.6%	72 MB	80 MB	3.4 GB	1.9 KB
236	12/3e22eb	1104622	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_146)	COMPLETED	0	2025-05-15 17:21:39.830	2h 38m 20s	2m 13s	53.0%	72 MB	80 MB	3.6 GB	1.9 KB
237	9d/443d60	1104623	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_200)	COMPLETED	0	2025-05-15 17:21:39.868	2h 38m 20s	2m 33s	53.5%	214 MB	222.1 MB	4.1 GB	1.9 KB
238	ae/15c281	1104624	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_328)	COMPLETED	0	2025-05-15 17:21:39.906	2h 38m 20s	3m 16s	36.3%	72 MB	80 MB	3.6 GB	1.9 KB
239	17/cd9259	1104625	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_347)	COMPLETED	0	2025-05-15 17:21:39.944	2h 38m 19s	2m 43s	33.3%	72 MB	80 MB	2.7 GB	1.9 KB
240	de/1c933f	1104626	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_407)	COMPLETED	0	2025-05-15 17:21:39.983	2h 38m 19s	3m 13s	36.8%	72 MB	80 MB	3.5 GB	1.9 KB
241	96/354d9b	1104627	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_377)	COMPLETED	0	2025-05-15 17:21:40.019	2h 38m 19s	2m 44s	34.3%	72 MB	80 MB	2.8 GB	1.9 KB
242	00/bbb6f3	1104628	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_355)	COMPLETED	0	2025-05-15 17:21:40.057	2h 38m 19s	2m 19s	33.0%	72 MB	80 MB	2.3 GB	1.9 KB
243	23/0ee526	1104629	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_530)	COMPLETED	0	2025-05-15 17:21:40.093	2h 38m 19s	2m 47s	35.9%	72 MB	80 MB	3.1 GB	1.9 KB
244	b9/4d6d2d	1104630	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_442)	COMPLETED	0	2025-05-15 17:21:40.126	2h 38m 19s	3m 49s	28.4%	72 MB	80.2 MB	3.5 GB	1.9 KB
245	3e/ae7e05	1104631	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_439)	COMPLETED	0	2025-05-15 17:21:40.162	2h 38m 19s	3m 22s	26.2%	72 MB	79.9 MB	2.8 GB	1.9 KB
246	b8/41823f	1104632	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_412)	COMPLETED	0	2025-05-15 17:21:40.197	2h 38m 19s	3m 43s	26.5%	72 MB	79.9 MB	3.1 GB	1.9 KB
247	58/dc29dd	1104633	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_478)	COMPLETED	0	2025-05-15 17:21:40.230	2h 38m 19s	3m 48s	28.2%	72 MB	80.2 MB	3.4 GB	1.9 KB
248	28/bdc8b6	1104634	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_477)	COMPLETED	0	2025-05-15 17:21:40.265	2h 38m 19s	3m 48s	28.0%	70 MB	80.2 MB	3.4 GB	1.9 KB
250	9b/2d52b4	1104636	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_500)	COMPLETED	0	2025-05-15 17:21:40.352	2h 38m 19s	4m 34s	23.0%	72 MB	80 MB	3.3 GB	1.9 KB
249	46/099819	1104635	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_502)	COMPLETED	0	2025-05-15 17:21:40.311	2h 38m 19s	3m 40s	26.0%	72 MB	79.9 MB	3 GB	1.9 KB
251	43/4c3e29	1104637	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_506)	COMPLETED	0	2025-05-15 17:21:40.400	2h 38m 19s	4m 44s	22.4%	72 MB	80.2 MB	3.4 GB	1.9 KB
252	fb/e8b861	1104638	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_498)	COMPLETED	0	2025-05-15 17:21:40.449	2h 38m 19s	6m 43s	16.7%	74 MB	80 MB	3.4 GB	1.9 KB
253	4f/8db373	1104639	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_468)	COMPLETED	0	2025-05-15 17:21:40.497	2h 38m 19s	6m 30s	16.7%	74 MB	80 MB	3.3 GB	1.9 KB
254	ae/f38326	1104640	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_469)	COMPLETED	0	2025-05-15 17:21:40.540	2h 38m 19s	7m 6s	17.5%	214 MB	222.1 MB	3.6 GB	1.9 KB
255	7d/f1087e	1104641	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_526)	COMPLETED	0	2025-05-15 17:21:40.579	2h 38m 19s	7m 47s	19.8%	214 MB	222.1 MB	4.3 GB	1.9 KB
256	a5/07345a	1104642	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_528)	COMPLETED	0	2025-05-15 17:21:40.618	2h 38m 19s	7m 37s	18.6%	72 MB	80.2 MB	4.1 GB	1.9 KB
257	0b/baac68	1104643	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_326)	COMPLETED	0	2025-05-15 17:21:40.658	2h 38m 19s	5m 50s	16.3%	72 MB	80 MB	2.9 GB	1.9 KB
258	db/a695e9	1104644	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_175)	COMPLETED	0	2025-05-15 17:21:40.693	2h 38m 19s	6m 52s	15.2%	72 MB	80 MB	3 GB	1.9 KB
259	51/e44c77	1104645	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_177)	COMPLETED	0	2025-05-15 17:21:40.731	2h 38m 19s	6m 41s	14.7%	72 MB	80 MB	2.9 GB	1.9 KB
260	64/19a923	1104646	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_262)	COMPLETED	0	2025-05-15 17:21:40.767	2h 38m 19s	7m 7s	16.5%	70 MB	80.2 MB	3.4 GB	1.9 KB
261	6a/d96a96	1104647	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_204)	COMPLETED	0	2025-05-15 17:21:40.808	2h 38m 19s	6m 32s	14.4%	72 MB	80 MB	2.8 GB	1.9 KB
262	84/cb188f	1104648	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_229)	COMPLETED	0	2025-05-15 17:21:40.853	2h 38m 19s	7m 7s	16.6%	72 MB	80.2 MB	3.4 GB	1.9 KB
263	bb/a8d293	1104649	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_381)	COMPLETED	0	2025-05-15 17:21:40.910	2h 38m 19s	6m 49s	15.2%	72 MB	80 MB	3 GB	1.9 KB
264	d1/ee652b	1104651	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_258)	COMPLETED	0	2025-05-15 17:25:41.841	2h 34m 18s	6m 47s	16.2%	74 MB	80 MB	3.1 GB	1.9 KB
265	6f/cd181f	1104652	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_231)	COMPLETED	0	2025-05-15 17:25:47.167	2h 34m 12s	6m 20s	13.1%	72 MB	79.9 MB	2.4 GB	1.9 KB
266	89/f4f2f6	1104653	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_288)	COMPLETED	0	2025-05-15 17:25:47.575	2h 34m 12s	6m 46s	15.9%	72 MB	80 MB	3.1 GB	1.9 KB
267	ab/39513c	1104654	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_289)	COMPLETED	0	2025-05-15 17:26:11.655	2h 33m 48s	6m 59s	18.0%	216 MB	222.1 MB	3.6 GB	1.9 KB
268	f6/fa9c41	1104655	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_291)	COMPLETED	0	2025-05-15 17:26:21.681	2h 33m 38s	6m 44s	15.5%	72 MB	80 MB	3 GB	1.9 KB
269	35/d07604	1104656	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_286)	COMPLETED	0	2025-05-15 17:27:26.854	2h 32m 33s	6m 44s	15.6%	70 MB	80 MB	3 GB	1.9 KB
270	03/503666	1104658	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_319)	COMPLETED	0	2025-05-15 17:28:46.697	2h 31m 13s	6m 18s	17.0%	72 MB	80.2 MB	3.3 GB	1.9 KB
272	c5/683bf7	1104660	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_317)	COMPLETED	0	2025-05-15 17:29:46.915	2h 30m 13s	6m 6s	16.2%	74 MB	80 MB	3 GB	1.9 KB
271	e1/526626	1104659	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_318)	COMPLETED	0	2025-05-15 17:29:21.778	2h 30m 38s	6m 16s	16.7%	74 MB	80 MB	3.2 GB	1.9 KB
273	58/5b8189	1104661	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_322)	COMPLETED	0	2025-05-15 17:29:47.140	2h 30m 13s	6m 15s	17.9%	72 MB	80.2 MB	3.5 GB	1.9 KB
274	4c/afb202	1104665	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_16)	COMPLETED	0	2025-05-15 17:38:26.940	2h 21m 33s	3m 35s	30.1%	2 MB	4.3 MB	2.8 GB	89.6 MB
