gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr
eif4e1c	eif4e1c	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
fancl	fancl	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
heatr6	heatr6	Aurantisolimonas	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
phldb1a	phldb1a	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
polr2c	polr2c	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
psma8	psma8	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
srm	srm	Paenirhodobacter	-0.6483489699908659	0.6483489699908659	6.583957180388289e-4	0.010019756697001704
LOC101884755	LOC101884755	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
cirbpa	cirbpa	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
dio1	dio1	Vogesella	-0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
mrpl51	mrpl51	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
ppil3	ppil3	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
si:ch211-213a13.1	si:ch211-213a13.1	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
zgc:171566	zgc:171566	Vogesella	0.6482809044446869	0.6482809044446869	6.598850676209356e-4	0.010030043872507754
LOC101882698	LOC101882698	Tundrisphaera	-0.6482607880919145	0.6482607880919145	6.603257698836185e-4	0.010034975375102827
klhl18	klhl18	Tundrisphaera	-0.6479262018564174	0.6479262018564174	6.676916166299396e-4	0.010139773514405304
orc4	orc4	Tundrisphaera	-0.6479262018564174	0.6479262018564174	6.676916166299396e-4	0.010139773514405304
smarce1	smarce1	Tundrisphaera	-0.6479262018564174	0.6479262018564174	6.676916166299396e-4	0.010139773514405304
uqcc4	uqcc4	Tundrisphaera	-0.6479262018564174	0.6479262018564174	6.676916166299396e-4	0.010139773514405304
ms4a17a.8	ms4a17a.8	Culicoidibacter	-0.6477272727272728	0.6477272727272728	6.721031808087918e-4	0.010204973520533704
LOC100331050	LOC100331050	Gemmobacter	-0.6477000457552836	0.6477000457552836	6.727088558877714e-4	0.010210577761803506
tlcd1	tlcd1	Gemmobacter	-0.6477000457552836	0.6477000457552836	6.727088558877714e-4	0.010210577761803506
cdcp1a	cdcp1a	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
cenpi	cenpi	Plesiomonas	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
ctbp1	ctbp1	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
heatr6	heatr6	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
kif4	kif4	Plesiomonas	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
mrm3a	mrm3a	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
timm44	timm44	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
tyms	tyms	Plesiomonas	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
ufc1	ufc1	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
vps37c	vps37c	Plesiomonas	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
vps72a	vps72a	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
zgc:171566	zgc:171566	Culicoidibacter	-0.647392961854563	0.647392961854563	6.79571431523085e-4	0.01029302095063014
LOC570163	LOC570163	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
aifm1	aifm1	Aurantisolimonas	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
api5	api5	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
chtf8	chtf8	Aurantisolimonas	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
cltcb	cltcb	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
dnajc9	dnajc9	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
eny2	eny2	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
mis12	mis12	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
mrps18c	mrps18c	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
ndc1	ndc1	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
smarcc1a	smarcc1a	Aurantisolimonas	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
snrpd3	snrpd3	Aurantisolimonas	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
timm44	timm44	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
zgc:162944	zgc:162944	Paenirhodobacter	-0.6473116116388804	0.6473116116388804	6.813990939962267e-4	0.01029541193675132
atad5a	atad5a	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
haus6	haus6	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
hdhd2	hdhd2	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
hmgn2	hmgn2	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
lig1	lig1	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
nolc1	nolc1	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
nup35	nup35	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
nup62l	nup62l	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
si:dkey-118k5.3	si:dkey-118k5.3	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
syncrip	syncrip	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
timm44	timm44	Vogesella	0.6472004362706123	0.6472004362706123	6.839034085823759e-4	0.010313392439801207
cdc25b	cdc25b	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
cidec	cidec	Pseudomonas	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
cul2	cul2	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
e2f7	e2f7	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
idh2	idh2	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
ncapg2	ncapg2	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
ngly1	ngly1	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
nup205	nup205	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
ptges3b	ptges3b	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
rbm22	rbm22	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
snrnp40	snrnp40	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
zgc:194627	zgc:194627	Paucibacter	-0.6470588235294118	0.6470588235294118	6.87104384356596e-4	0.010339986637600595
abracl	abracl	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
dnajc2	dnajc2	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
mcm3	mcm3	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
mcm7	mcm7	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
mrpl24	mrpl24	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
psmd4b	psmd4b	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
rspry1	rspry1	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
ruvbl1	ruvbl1	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
seta	seta	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
tars2	tars2	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
znf367	znf367	Tundrisphaera	-0.6468828424331381	0.6468828424331381	6.910994934097303e-4	0.010380201352294156
ccl38a.4	ccl38a.4	Polymorphobacter	0.6467684128238615	0.6467684128238615	6.937075711854757e-4	0.01041393805863636
nudt4a	nudt4a	Polymorphobacter	-0.6467684128238615	0.6467684128238615	6.937075711854757e-4	0.01041393805863636
rdh14a	rdh14a	Polymorphobacter	-0.6467684128238615	0.6467684128238615	6.937075711854757e-4	0.01041393805863636
ap4e1	ap4e1	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
cenpk	cenpk	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
chordc1b	chordc1b	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
cops8	cops8	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
eif4a3	eif4a3	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
eme1	eme1	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
haus7	haus7	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
hnrnpa0l	hnrnpa0l	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
mettl14	mettl14	Gemmobacter	-0.646665381145451	0.646665381145451	6.960628350103359e-4	0.0104329654202565
LOC100331609	LOC100331609	Chthoniobacter	0.6465034796314263	0.6465034796314263	6.997772142931513e-4	0.010465342414114842
LOC100331609	LOC100331609	Rhodovarius	0.6465034796314263	0.6465034796314263	6.997772142931513e-4	0.010465342414114842
acp1	acp1	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
arpc4	arpc4	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
cbx5	cbx5	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
chtf8	chtf8	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
dnajc8	dnajc8	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
msh2	msh2	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
plcxd1.1	plcxd1.1	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
pola1	pola1	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
rrm1	rrm1	Cloacibacterium	-0.6464956738809233	0.6464956738809233	6.999567093233239e-4	0.010465342414114842
LOC100150342	LOC100150342	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
LOC101885345	LOC101885345	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
actb1	actb1	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
col12a1b	col12a1b	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
cul1a	cul1a	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
cybb	cybb	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
cyp3a65	cyp3a65	Culicoidibacter	0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
ebna1bp2	ebna1bp2	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
gadd45gip1	gadd45gip1	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
irs2a	irs2a	Plesiomonas	0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
klf3	klf3	Culicoidibacter	0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
lsm1	lsm1	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
mapre1a	mapre1a	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
mpv17l2	mpv17l2	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
mtmr1a	mtmr1a	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
naca	naca	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
odc1	odc1	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
plk4	plk4	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
pmpca	pmpca	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
psmb10	psmb10	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
rplp0	rplp0	Chitinilyticum	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
sec61g	sec61g	Chitinilyticum	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
si:dkey-118k5.3	si:dkey-118k5.3	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
slc25a12	slc25a12	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
supt16h	supt16h	Culicoidibacter	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
timm8a	timm8a	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
ubap2a	ubap2a	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
ube2t	ube2t	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
znf407	znf407	Plesiomonas	-0.6463604371945078	0.6463604371945078	7.030725640873037e-4	0.010465342414114842
cenpl	cenpl	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
cherp	cherp	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
cul9	cul9	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
haspin	haspin	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
idh3a	idh3a	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
itgb2	itgb2	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
si:ch211-266k8.4	si:ch211-266k8.4	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
triobpa	triobpa	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
tyms	tyms	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
usp14	usp14	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
wdr5	wdr5	Aurantisolimonas	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
zgc:86764	zgc:86764	Paenirhodobacter	-0.6462742532868951	0.6462742532868951	7.050642259360806e-4	0.01047331593849192
LOC137491078	LOC137491078	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
cadm4	cadm4	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
dnmt3ba	dnmt3ba	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
drg2	drg2	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
eno1b	eno1b	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
ints15	ints15	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
irf9	irf9	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
si:ch73-142c19.1	si:ch73-142c19.1	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
socs1a	socs1a	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
timm8b	timm8b	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
tyk2	tyk2	Vogesella	0.6461199680965379	0.6461199680965379	7.086413341841347e-4	0.010506563264417781
chtopa	chtopa	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
dctd	dctd	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
dscc1	dscc1	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
h2az2a	h2az2a	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
mtx2	mtx2	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
nup133	nup133	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
psma2a	psma2a	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
rmi1	rmi1	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
sf3b2	sf3b2	Tundrisphaera	-0.6458394830098589	0.6458394830098589	0.00071518286936322895	0.010587184033710267
LOC101887131	LOC101887131	Acinetobacter	-0.6457393532204705	0.6457393532204705	7.175301882291762e-4	0.010620111165595724
anxa5b	anxa5b	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
lyrm7	lyrm7	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
mrpl19	mrpl19	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
nemp1	nemp1	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
rad54l	rad54l	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
sf3b5	sf3b5	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
si:ch211-161h7.4	si:ch211-161h7.4	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
zgc:114119	zgc:114119	Gemmobacter	-0.6456307165356182	0.6456307165356182	7.200841393686375e-4	0.010643312127767366
LOC141380595	LOC141380595	Paenirhodobacter	0.6454640250260688	0.6454640250260688	7.240175299207952e-4	0.01069961807314383
ms4a17c.1	ms4a17c.1	Acinetobacter	0.6454060683708002	0.6454060683708002	7.253892808614104e-4	0.01071805500422391
abcc12	abcc12	Culicoidibacter	0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
adat2	adat2	Culicoidibacter	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
ifnphi1	ifnphi1	Plesiomonas	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
psme2	psme2	Plesiomonas	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
rac2	rac2	Culicoidibacter	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
si:ch211-175l6.2	si:ch211-175l6.2	Culicoidibacter	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
trim35-19	trim35-19	Plesiomonas	-0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
zgc:65997	zgc:65997	Culicoidibacter	0.6453279125344528	0.6453279125344528	7.2724252178058e-4	0.01073074311753468
bcl7a	bcl7a	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
focad	focad	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
ipo4	ipo4	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
iqgap3	iqgap3	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
naa40	naa40	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
rb1	rb1	Aurantisolimonas	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
rbl1	rbl1	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
si:dkey-91m11.5	si:dkey-91m11.5	Aurantisolimonas	0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
smx5	smx5	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
zgc:86839	zgc:86839	Paenirhodobacter	-0.6452368949349097	0.6452368949349097	7.29405677704964e-4	0.010744294998944503
atp8a1	atp8a1	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
czib	czib	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
irf4a	irf4a	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
mrpl41	mrpl41	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
nudc	nudc	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
psmc3ip	psmc3ip	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
slc25a25b	slc25a25b	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
trim35-3	trim35-3	Vogesella	0.6450394999224633	0.6450394999224633	7.341153300841619e-4	0.010794417105002943
LOC141378043	LOC141378043	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
ccng2	ccng2	Paucibacter	0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
cideb	cideb	Pseudomonas	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
hk2	hk2	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
ints8	ints8	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
prpf19	prpf19	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
prpf8	prpf8	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
rbl1	rbl1	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
samm50	samm50	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
tomm22	tomm22	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
zwilch	zwilch	Paucibacter	-0.6449948400412797	0.6449948400412797	7.351843529270763e-4	0.010794417105002943
eri1	eri1	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
iqgap1	iqgap1	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
mcm2	mcm2	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
poldip3	poldip3	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
psme3	psme3	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
zpr1	zpr1	Tundrisphaera	-0.6447961235865796	0.6447961235865796	7.399566492980458e-4	0.010853410027316572
xcr1b.2	xcr1b.2	Plesiomonas	-0.6446280991735537	0.6446280991735537	7.440118213000169e-4	0.010907583800795302
ankrd28b	ankrd28b	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
cplane2	cplane2	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
lyz	lyz	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
mrpl47	mrpl47	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
nasp	nasp	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
nsd2	nsd2	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
psmb12	psmb12	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
zgc:153867	zgc:153867	Gemmobacter	-0.6445960519257855	0.6445960519257855	7.447873460291188e-4	0.010907583800795302
LOC137489838	LOC137489838	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
acp2	acp2	Polymorphobacter	-0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
ccr8.2	ccr8.2	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
dexi	dexi	Polymorphobacter	-0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
socs1a	socs1a	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
zgc:194101	zgc:194101	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
zmp:0000001138	zmp:0000001138	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
znf407	znf407	Polymorphobacter	0.6444207960803994	0.6444207960803994	7.49040268586354e-4	0.010954999482227293
LOC108191666	LOC108191666	Culicoidibacter	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
chaf1a	chaf1a	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
chaf1b	chaf1b	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
