gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
nudcd2	nudcd2	Legionella	0.05332052360552395	0.05332052360552395	0.8022380488733725	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ssuh2.3	ssuh2.3	Rhodovarius	0.05328606087949239	0.05328606087949239	0.8023635774497508	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487415	LOC137487415	Shewanella	0.053089663274635185	0.053089663274635185	0.8030790289155871	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
soul5l	soul5l	Longivirga	-0.053076396305437215	0.053076396305437215	0.8031273639430265	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mapre3a	mapre3a	Roseomonas	0.052850523042187965	0.052850523042187965	0.8039503788317903	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zp3d.1	zp3d.1	Flavihumibacter	0.05284193913361778	0.05284193913361778	0.8039816597470812	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
glis2b	glis2b	Chryseotalea	-0.05282091276998583	0.05282091276998583	0.8040582837848778	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tuba4l	tuba4l	Rhodovastum	-0.052798672586548405	0.052798672586548405	0.8041393329814275	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:174917	zgc:174917	Polymorphobacter	-0.05239650827222999	0.05239650827222999	0.8056052408189434	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490308	LOC137490308	Luteolibacter	-0.05235556696957166	0.05235556696957166	0.8057545069832246	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snrpf	snrpf	Flavihumibacter	-0.0523238809068176	0.0523238809068176	0.8058700340578417	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tax1bp1a	tax1bp1a	Flavihumibacter	0.0523238809068176	0.0523238809068176	0.8058700340578417	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgn2	hmgn2	Mycobacterium	-0.05217391304347825	0.05217391304347825	0.8064168650494374	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nedd4l	nedd4l	Mycobacterium	-0.05217391304347825	0.05217391304347825	0.8064168650494374	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anln2	anln2	Roseicella	0.05196253913031997	0.05196253913031997	0.8071877410303356	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cks2	cks2	Roseicella	0.05196253913031997	0.05196253913031997	0.8071877410303356	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
kpnb1	kpnb1	Roseicella	-0.05196253913031997	0.05196253913031997	0.8071877410303356	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:174917	zgc:174917	Chryseotalea	0.051940564223819395	0.051940564223819395	0.8072678923252379	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mki67	mki67	Acinetobacter	0.05190828910661218	0.05190828910661218	0.8073856157879784	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fbxw10	fbxw10	Agromyces	0.051873543497352015	0.051873543497352015	0.8075123545814114	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm3	lsm3	Flavihumibacter	0.051805822680017426	0.051805822680017426	0.807759386960518	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-153b23.4	si:ch211-153b23.4	Agromyces	0.05147734041984262	0.05147734041984262	0.8089578610370578	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm7	lsm7	Acinetobacter	0.051456912679598156	0.051456912679598156	0.8090324048714532	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgb2b	hmgb2b	Mycobacterium	-0.05130434782608695	0.05130434782608695	0.8095891838160523	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rmi2	rmi2	Mycobacterium	-0.05130434782608695	0.05130434782608695	0.8095891838160523	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ttll3	ttll3	Mycobacterium	-0.05130434782608695	0.05130434782608695	0.8095891838160523	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
crp7	crp7	Flavihumibacter	-0.051298917604257706	0.051298917604257706	0.8096090027159537	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch1073-440b2.1	si:ch1073-440b2.1	Rhodococcus	-0.051134590100831115	0.051134590100831115	0.8102088052921887	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ano5a	ano5a	Chryseotalea	0.05106021567765297	0.05106021567765297	0.8104803068677586	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-153b23.4	si:ch211-153b23.4	Polymorphobacter	0.051041426161741274	0.051041426161741274	0.8105489005439912	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cstf2	cstf2	Acinetobacter	0.05100553625258414	0.05100553625258414	0.8106799250181858	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137491207	LOC137491207	Tundrisphaera	0.05092679916385093	0.05092679916385093	0.810967389154607	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fgf21	fgf21	Agromyces	-0.05090536997073326	0.05090536997073326	0.8110456295990442	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rfc2	rfc2	Agromyces	-0.05090536997073326	0.05090536997073326	0.8110456295990442	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-51e12.7	si:ch211-51e12.7	Roseicella	-0.050879986231771646	0.050879986231771646	0.8111383106542811	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc26a3.1	slc26a3.1	Pseudoxanthomonas	0.05086710963464718	0.05086710963464718	0.8111853265335189	0.9699442804816419	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-194e1.7	si:ch211-194e1.7	Tundrisphaera	0.05049172598746275	0.05049172598746275	0.8125562100336499	0.9706334890892415	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
celf1	celf1	Luteolibacter	0.05048603174579571	0.05048603174579571	0.8125770089694004	0.9706334890892415	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110439329	LOC110439329	Shewanella	-0.05047869622834166	0.05047869622834166	0.8126038030402991	0.9706334890892415	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mat2ab	mat2ab	Chitinibacter	0.05020199079777584	0.05020199079777584	0.8136146490629865	0.9712664741895859	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
itga2b	itga2b	Rubrivivax	-0.05017986713148653	0.05017986713148653	0.8136954817024957	0.9712664741895859	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rpa2	rpa2	Mycobacterium	-0.04956521739130434	0.04956521739130434	0.8159418936190754	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ugt5a4	ugt5a4	Rhodococcus	0.049275150460800894	0.049275150460800894	0.8170024806500193	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ace	ace	Flavihumibacter	-0.04921553154601655	0.04921553154601655	0.8172205043650034	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dpep2	dpep2	Flavihumibacter	0.04921553154601655	0.04921553154601655	0.8172205043650034	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC100004033	LOC100004033	Rhodovastum	-0.04918850693960492	0.04918850693960492	0.8173193361720246	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110437756	LOC110437756	Rhodococcus	0.04901982711524654	0.04901982711524654	0.8179362725579653	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490512	LOC137490512	Rubrivivax	0.04900741005945457	0.04900741005945457	0.8179816910523323	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mapre3a	mapre3a	Mycobacterium	0.04869565217391304	0.04869565217391304	0.8191221963352964	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ran	ran	Legionella	-0.048473203277749045	0.048473203277749045	0.8199361844296527	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkeyp-46h3.6	si:dkeyp-46h3.6	Tundrisphaera	0.048429962231428376	0.048429962231428376	0.8200944321504178	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
asah2	asah2	Flavihumibacter	-0.04817941509241621	0.04817941509241621	0.8210114750104838	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snrpf	snrpf	Agromyces	-0.04804551772518644	0.04804551772518644	0.8215016476759156	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anln2	anln2	Shewanella	0.047867729182048124	0.047867729182048124	0.8221525905794735	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
csrp2	csrp2	Shewanella	-0.047867729182048124	0.047867729182048124	0.8221525905794735	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rxraa	rxraa	Rhodovastum	-0.04783469482200112	0.04783469482200112	0.8222735520083027	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-195m11.11	si:dkey-195m11.11	Rhodovastum	-0.04783469482200112	0.04783469482200112	0.8222735520083027	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
eomesa	eomesa	Chitinibacter	-0.04776349769582114	0.04776349769582114	0.8225342658814041	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-20d21.12	si:dkey-20d21.12	Rhodococcus	0.04775206268935829	0.04775206268935829	0.8225761408469583	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dut	dut	Flavihumibacter	0.04766135686561603	0.04766135686561603	0.8229083208093648	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pin1	pin1	Roseicella	-0.047632327536126645	0.047632327536126645	0.8230146368845264	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgn2	hmgn2	Legionella	0.047591872309062706	0.047591872309062706	0.8231628034776581	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rpa2	rpa2	Legionella	0.047591872309062706	0.047591872309062706	0.8231628034776581	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
smarcb1a	smarcb1a	Tundrisphaera	-0.04754941746358423	0.04754941746358423	0.8233182994970678	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cyp2n13	cyp2n13	Chryseotalea	-0.04753882149298725	0.04753882149298725	0.8233571094589853	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tyms	tyms	Rubrivivax	-0.04753882149298725	0.04753882149298725	0.8233571094589853	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137496495	LOC137496495	Agromyces	0.04751524066796056	0.04751524066796056	0.823443480509791	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
bub3	bub3	Agromyces	-0.04747354727607708	0.04747354727607708	0.8235961981808559	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487564	LOC137487564	Polymorphobacter	0.04742787386710473	0.04742787386710473	0.8237635007798598	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110439329	LOC110439329	Longivirga	0.04738963955842608	0.04738963955842608	0.8239035591285788	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
shmt2	shmt2	Rhodovastum	0.04738342411613318	0.04738342411613318	0.8239263277393731	0.973398442542792	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hnrnpr	hnrnpr	Legionella	-0.04715120682471953	0.04715120682471953	0.8247770852941749	0.973583242089657	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141381096	LOC141381096	Roseomonas	0.04708175705998335	0.04708175705998335	0.8250315579214194	0.973583242089657	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
bub3	bub3	Shewanella	0.046997406833283614	0.046997406833283614	0.8253406490673805	0.973583242089657	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cyp2n13	cyp2n13	Mycobacterium	-0.04695652173913043	0.04695652173913043	0.8254904759418376	0.973583242089657	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
vrk1	vrk1	Mycobacterium	-0.04695652173913043	0.04695652173913043	0.8254904759418376	0.973583242089657	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tuba4l	tuba4l	Legionella	-0.04671054134037635	0.04671054134037635	0.8263920075921418	0.9743142046551744	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:172339	zgc:172339	Flavihumibacter	-0.046625240412015684	0.046625240412015684	0.8267046864045793	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifit8	ifit8	Acinetobacter	-0.046491771982443954	0.046491771982443954	0.8271939754740529	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-20d21.12	si:dkey-20d21.12	Tundrisphaera	0.04632942616836746	0.04632942616836746	0.8277892058062974	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anln2	anln2	Roseomonas	-0.046298805309685324	0.046298805309685324	0.8279014847751323	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
foxj1b	foxj1b	Legionella	-0.04626987585603318	0.04626987585603318	0.8280075645795395	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pou2f3	pou2f3	Rhodococcus	-0.046021131090748	0.046021131090748	0.8289197845968119	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-195m11.11	si:dkey-195m11.11	Roseomonas	-0.04586202412751848	0.04586202412751848	0.829503381099441	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
aaas	aaas	Legionella	0.04582921037169001	0.04582921037169001	0.8296237504589283	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-51e12.7	si:ch211-51e12.7	Luteolibacter	0.04563160561639228	0.04563160561639228	0.8303486888718055	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc28a1	slc28a1	Flavihumibacter	-0.04558912395841534	0.04558912395841534	0.8305045546006331	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
abhd2a	abhd2a	Roseicella	-0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dek	dek	Roseicella	-0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dnajc4	dnajc4	Roseicella	-0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hydin	hydin	Roseicella	-0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
shmt2	shmt2	Roseicella	0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-288g17.3	si:ch211-288g17.3	Roseicella	-0.04546722173902997	0.04546722173902997	0.8309518473202813	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ddah1	ddah1	Shewanella	-0.04525676213575459	0.04525676213575459	0.8317241926947636	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zp3d.1	zp3d.1	Mycobacterium	-0.04521739130434781	0.04521739130434781	0.8318686915154894	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fgf21	fgf21	Luteolibacter	0.045146163003451936	0.045146163003451936	0.832130126089313	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgn2	hmgn2	Acinetobacter	0.045137642701401894	0.045137642701401894	0.8321613998676844	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141379833	LOC141379833	Rhodococcus	-0.04509141127073289	0.04509141127073289	0.8323310963871073	0.9743401934010214	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fgf21	fgf21	Chryseotalea	-0.044897775854487953	0.044897775854487953	0.8330419254351134	0.9745125095245677	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mapre3a	mapre3a	Rubrivivax	-0.044897775854487953	0.044897775854487953	0.8330419254351134	0.9745125095245677	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
irg1l	irg1l	Polymorphobacter	0.04471770964612731	0.04471770964612731	0.8337030482223766	0.9749560841234286	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490308	LOC137490308	Polymorphobacter	-0.04454010754997152	0.04454010754997152	0.8343552234061631	0.9750673519948371	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
celf1	celf1	Shewanella	0.04438643978699008	0.04438643978699008	0.8349195884402869	0.9750673519948371	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
trim37	trim37	Shewanella	-0.04438643978699008	0.04438643978699008	0.8349195884402869	0.9750673519948371	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
wu:fd46g04	wu:fd46g04	Roseicella	-0.044384668840481645	0.044384668840481645	0.8349260929024618	0.9750673519948371	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
htatsf1	htatsf1	Acinetobacter	0.04423488984737386	0.04423488984737386	0.8354762474349104	0.9752064540386185	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc26a3.1	slc26a3.1	Rhodovarius	-0.04409880900371784	0.04409880900371784	0.8359761474830869	0.9752064540386185	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
csrp2	csrp2	Chitinibacter	0.044079796798047084	0.044079796798047084	0.8360459943694944	0.9752064540386185	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490308	LOC137490308	Acinetobacter	0.04404515584022872	0.04404515584022872	0.8361732609093417	0.9752064540386185	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
trim37	trim37	Luteolibacter	0.04368983516463091	0.04368983516463091	0.8374788779609641	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dek	dek	Legionella	0.04362588294997414	0.04362588294997414	0.8377139099520992	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
trim37	trim37	Rhodovarius	-0.04348632554533287	0.04348632554533287	0.8382268434179438	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
smc2	smc2	Mycobacterium	-0.04347826086956521	0.04347826086956521	0.8382564863858264	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lonrf4	lonrf4	Rhodovastum	-0.043321987763321766	0.043321987763321766	0.8388309315566418	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rbbp4	rbbp4	Legionella	-0.04318521746563097	0.04318521746563097	0.8393337471398508	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ckmb	ckmb	Acinetobacter	-0.0431158228038226	0.0431158228038226	0.8395888879327043	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cspp1a	cspp1a	Agromyces	-0.042897783683202184	0.042897783683202184	0.8403906389811031	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
s100a10b	s100a10b	Longivirga	0.042650675602583475	0.042650675602583475	0.8412994523281228	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dek	dek	Mycobacterium	-0.04260869565217391	0.04260869565217391	0.8414538642479639	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nemp1	nemp1	Mycobacterium	0.04260869565217391	0.04260869565217391	0.8414538642479639	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ddah1	ddah1	Polymorphobacter	0.04245923946197948	0.04245923946197948	0.8420036412468024	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC101886839	LOC101886839	Luteolibacter	0.042418337562599835	0.042418337562599835	0.8421541111494455	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc4a5b	slc4a5b	Agromyces	-0.042325813234092825	0.042325813234092825	0.8424945080038571	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
crp7	crp7	Legionella	-0.04231308599395387	0.04231308599395387	0.8425413334902696	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
vrk1	vrk1	Luteolibacter	0.042233507325809876	0.042233507325809876	0.8428341266277977	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ddah1	ddah1	Acinetobacter	-0.04197800771230376	0.04197800771230376	0.8437743109502336	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ppm1nb	ppm1nb	Flavihumibacter	0.04196271637081412	0.04196271637081412	0.8438305859513513	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rad21a	rad21a	Shewanella	-0.04177547274069655	0.04177547274069655	0.8445197333604917	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tuba8l4	tuba8l4	Shewanella	0.04177547274069655	0.04177547274069655	0.8445197333604917	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
h3f3a	h3f3a	Mycobacterium	-0.041739130434782605	0.041739130434782605	0.8446535026079716	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
abat	abat	Polymorphobacter	0.04155585138832033	0.04155585138832033	0.8453281774861585	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgb2a	hmgb2a	Acinetobacter	-0.041526631285289745	0.041526631285289745	0.8454357496934368	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
soul5l	soul5l	Acinetobacter	-0.041526631285289745	0.041526631285289745	0.8454357496934368	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tax1bp1a	tax1bp1a	Acinetobacter	-0.041526631285289745	0.041526631285289745	0.8454357496934368	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC100004033	LOC100004033	Tundrisphaera	-0.041385604088675164	0.041385604088675164	0.8459549685556569	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgb2b	hmgb2b	Tundrisphaera	0.041385604088675164	0.041385604088675164	0.8459549685556569	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pou2f3	pou2f3	Chryseotalea	0.041376381669822236	0.041376381669822236	0.8459889246872616	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snrpa1	snrpa1	Agromyces	0.0411818723358741	0.0411818723358741	0.8467051483548376	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cspp1a	cspp1a	Pseudoxanthomonas	0.04115092015387188	0.04115092015387188	0.8468191308057069	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pex11g	pex11g	Pseudoxanthomonas	-0.04115092015387188	0.04115092015387188	0.8468191308057069	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifi27.6	ifi27.6	Roseicella	0.041137010144836644	0.041137010144836644	0.8468703557834478	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rpa2	rpa2	Roseicella	-0.041137010144836644	0.041137010144836644	0.8468703557834478	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tmed4	tmed4	Roseicella	-0.041137010144836644	0.041137010144836644	0.8468703557834478	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rbbp4	rbbp4	Acinetobacter	-0.04107525485827572	0.04107525485827572	0.8470977824530823	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
acod1	acod1	Roseomonas	-0.041057431123683215	0.041057431123683215	0.847163424104298	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
shmt2	shmt2	Rhodovarius	-0.04103639171179299	0.04103639171179299	0.8472409097030968	0.9759357314301494	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-195m11.11	si:dkey-195m11.11	Flavihumibacter	-0.04092659991721377	0.04092659991721377	0.8476452802327552	0.9760763832983242	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC101886839	LOC101886839	Rhodovastum	0.040792107762569134	0.040792107762569134	0.8481406710522654	0.9763217178757436	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hnrnpr	hnrnpr	Roseomonas	-0.040620649941516374	0.040620649941516374	0.8487722970018443	0.9764442880084953	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:154142	zgc:154142	Agromyces	-0.040609901886764735	0.040609901886764735	0.8488118940871998	0.9764442880084953	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
patj	patj	Rhodovarius	-0.04042390825340802	0.04042390825340802	0.8494971684142272	0.9769076183493175	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rad21a	rad21a	Acinetobacter	0.040172502004247684	0.040172502004247684	0.850423604835866	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cdk2ap1	cdk2ap1	Legionella	0.040100559075228755	0.040100559075228755	0.850688748667028	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ensab	ensab	Roseicella	-0.04005445724628831	0.04005445724628831	0.850858663451592	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
acod1	acod1	Flavihumibacter	0.03989048346361342	0.03989048346361342	0.8514630603574826	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rxraa	rxraa	Flavihumibacter	-0.03989048346361342	0.03989048346361342	0.8514630603574826	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkeyp-46h3.6	si:dkeyp-46h3.6	Flavihumibacter	-0.03989048346361342	0.03989048346361342	0.8514630603574826	0.977218474183928	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
prr7	prr7	Rhodovarius	0.03981142479502305	0.03981142479502305	0.8517544925191141	0.9772286115232569	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
