gene	log2FoldChange	padj	baseMean	pvalue	stat	metadata	value	comparison_name	base_treatment	comparison_treatment
glis2b	-0.8155751441037624	0.01533455300440475	225.101021113447	3.8774459335232046e-5	-4.114663528666633	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
h3f3a	0.5608574318449261	0.00346378068224751	1827.581814093181	3.537048107327876e-6	4.636881641769634	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hat1	0.42062869080945015	0.04101804445327883	650.1500716145999	2.433358338584983e-4	3.669173567499411	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmga1a	0.6258412153413674	0.00807577664571628	6763.930539593553	1.2493288503695222e-5	4.368796900031682	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgb2a	0.713356265970653	4.16926049236614e-4	3270.810318414799	1.78220177837466e-7	5.2207289993515635	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgb2b	0.7163396515776167	0.02780942255925922	2168.07536700687	1.446928380180276e-4	3.8000055658516887	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgn1a	0.7434989603152684	0.03307372159452014	3517.990395657113	1.827005767019161e-4	3.7418086937919153	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hmgn2	0.8153923665390749	0.02076628209376732	7749.881000763982	7.211219398185852e-5	3.969207078039078	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hnrnpr	0.4751259106444736	0.01965128481784433	485.26015861081186	5.733416431172672e-5	4.023522251815366	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
htatsf1	0.4031447243897235	0.03985893803247024	490.1129533644382	2.3064496114096563e-4	3.682845495914413	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hydin	-1.7553479796521512	0.02076628209376732	60.01982835313126	7.968988595978507e-5	-3.945330803092438	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
irg1l	3.8472212877808993	0.00577320765385039	420.3868624642852	7.57970370308586e-6	4.476724277474465	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
iws1	0.3087886738659235	0.04107779449572109	1163.2968834544097	2.476852184521962e-4	3.6646415585290457	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
jph1a	-1.0209880574828676	0.02859911495521147	274.5228621023105	1.515274769952276e-4	-3.788552659815205	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
kpnb1	0.44440536240865863	0.02076628209376732	4141.747517683391	8.07830083881053e-5	3.942065198945002	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lig1	0.8987837069005027	0.00292598478096772	708.7757622568467	2.8455966749017546e-6	4.6816610802898975	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lin54	0.49914598483194467	0.01993866470892325	262.12738883329047	5.914216130534007e-5	4.016207603931826	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC100002544	-1.7722774651208983	0.00292598478096772	257.4434991455514	2.694515413598761e-6	-4.692829886813004	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC103910192	-1.6097132189750234	0.01696507862690565	326.3654963642546	4.454725241200609e-5	-4.0825342074773605	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110438307	-4.413402644828409	0.03307372159452014	41.29994651443141	1.8334083451375133e-4	-3.7409296556999783	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487415	-2.5111845283650944	1.2194875292239158e-4	37.992002337461045	4.1509422341684475e-8	-5.484306639736463	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487483	-1.7385009585778797	0.00677944063019072	369.0321217301068	9.889774806988652e-6	-4.4195694234410485	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487564	1.5505140665243553	0.04604164336578947	131.91565653664415	2.88809724978694e-4	3.625135731138688	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490504	9.747589774394548	0.01368412143714408	34.11862701223802	2.994337294779888e-5	4.17389657527254	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490512	46.49102887648069	5.864441461685276e-42	11.772686168557776	2.8516612991418806e-46	14.281555109456098	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137496495	5.107225023182661	0.01093568515945902	9.813489618726813	2.1270479279278433e-5	4.251119331903628	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141374967	39.536085608957706	7.310744157007858e-11	4.445990456688653	1.0664834656466606e-14	7.73106762622561	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141375690	30.75173332335109	9.231035014268047e-6	10.727058497412605	1.7954845639227907e-9	6.01530487649001	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141379833	-1.8120167784566523	0.01533464064049523	26.794740918216583	3.9520347869985274e-5	-4.1102660669059805	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141382111	37.01300849882703	1.1054978794581939e-17	7.235918509563799	1.0751255817731037e-21	9.569414728030996	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lonrf4	-0.752173195693882	0.02233077025068341	2449.8076867194227	9.948793396619962e-5	-3.891837351563818	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm3	0.6820772156948975	0.00895170365664474	297.79823608375034	1.6938056051043594e-5	4.301846604190772	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm7	0.7409286100749429	7.723509560289085e-5	576.5986410394709	1.8778287284923626e-8	5.622895622230638	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm8	0.6957556309591614	4.16926049236614e-4	255.35885680101904	1.824621659678836e-7	5.216371383230765	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mat2ab	-1.41514873005264	0.04023936054091692	1531.9862897709756	2.3675967057869908e-4	-3.6761722734188367	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mki67	0.9863389922467471	0.02076628209376732	1221.351886627088	6.561529002084497e-5	3.991649547338669	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mpx	3.1746082982504675	0.00366547734938666	1703.5330591948002	3.921249778094173e-6	4.615513272836014	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
myh11b	-1.4016027490078886	0.02076628209376732	475.744615643402	6.886140232224349e-5	-3.980185880450779	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ncaph2	0.9535942304271894	0.02859911495521147	162.2451270277301	1.5158295794398497e-4	3.7884616953368537	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nedd4l	-0.6394303997344545	0.00163026480018181	1081.2991885788038	1.1891063458656529e-6	-4.85744419619045	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nemp1	1.0229664174666186	0.02771617625533964	71.44433407264127	1.3704244603078745e-4	3.813446060303545	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nipsnap2	0.6779300286693625	0.00871219744632141	624.64886907268	1.3980185544790022e-5	4.344172150582003	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nudcd2	0.6361866113012659	0.03349181322043743	157.51855011051794	1.872870663919428e-4	3.73557457285422	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nup93	0.6036064021465619	0.02076628209376732	792.8134816663966	7.604166280919823e-5	3.956544705955827	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
nutf2l	0.6051440891289258	0.02954857124482479	566.7593791541327	1.594890059895722e-4	3.775809259423805	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pagr1	0.5322544669987378	0.02771617625533964	197.9396996333524	1.3477718769782353e-4	3.817561517338765	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
patj	-0.5763765360994635	0.00152791232562135	894.7863685106943	9.247758908293364e-7	-4.907005185334791	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pcna	0.8112983738256123	0.00895170365664474	2492.457445619841	1.591882612447748e-5	4.315574625574177	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pex11g	-0.7160251978058711	0.02233077025068341	288.8037965725504	1.0180449221298588e-4	-3.886250413229866	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pfdn4	0.5012861558521274	0.04023936054091692	505.3650221340104	2.3655212452808192e-4	3.676396111295464	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pin1	0.37636698170544935	0.00623993046426105	654.9168470812106	8.495893654233383e-6	4.452290957323476	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
polr2f	0.5001120234513736	0.02076628209376732	646.9324075037318	7.98720900966032e-5	3.944783555326015	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
polr2j	0.5061585509054042	0.01965128481784433	246.07356372777303	5.658918664669701e-5	4.026599967005935	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ppm1nb	-2.2437135130622097	0.0464777882884557	26.25926290357744	2.979141429975921e-4	-3.61710702527844	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
prr7	-1.9875985039618032	0.00895170365664474	213.20096147636747	1.6976243258407254e-5	-4.301347704275746	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
psmd4b	0.4066520689596232	0.04767652647987457	1012.6800573337016	3.1529334312000687e-4	3.602399474699254	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rad21a	0.2347425251909919	0.0464777882884557	2348.361093483885	3.0128709300597653e-4	3.614190834830712	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ran	0.3716025684345799	0.0464777882884557	6894.463229166078	2.998621764327159e-4	3.615419042533502	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ranbp1	0.4846145417852736	0.02262620828505077	2728.1051801647677	1.05621978865299e-4	3.877300254638405	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rbbp4	0.688266739656957	0.02262620828505077	1009.1887014795352	1.0536891933558236e-4	3.877884032798168	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rfc2	0.6133425229076255	0.01781138513163002	225.52936617779463	4.76356033182422e-5	4.066934605910539	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rfc4	0.7172399410924915	0.0125086852191187	296.2963165417897	2.5546548952248258e-5	4.2099161434978605	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rmi2	1.0050296354486772	0.02076628209376732	70.00027618192013	7.848686703828884e-5	3.9489740243982654	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rpa2	0.8245081398516472	0.02124827373551575	405.3810687903847	8.598941106936737e-5	3.927063146054433	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
rxraa	-1.002504101077037	0.0459004801015186	444.2031506457734	2.856922661315041e-4	-3.6279394247468018	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
s100a10b	0.8968346361670184	0.02076628209376732	1750.0549746611362	6.97814427171246e-5	3.9770297325813018	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
seta	0.5262374269998795	0.01490847566343716	2331.190265145165	3.552226148837447e-5	4.134826684183638	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
shmt2	-0.9033118745069866	0.02233077025068341	783.5732396254056	9.420509273924678e-5	-3.9050520859264086	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch1073-440b2.1	-0.546737935474031	0.02233077025068341	1046.3618420063835	1.0207111128442696e-4	-3.885615115660434	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-153b23.4	2.796095568075357	0.02076628209376732	357.6618674043386	7.846417445160437e-5	3.949043252645591	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-194e1.7	23.02750149472951	9.0920947514986e-4	13.989368731365175	4.421149891319524e-7	5.049868203047276	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-284o19.8	1.9657007699293043	0.01533455300440475	73.10962180738862	3.82154835137245e-5	4.118011979556873	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-288g17.3	0.5673006553968265	0.04549323438175524	1659.5018250134456	2.7873316470222026e-4	3.6343029751401943	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-51e12.7	0.5886247254373939	0.02076628209376732	1021.4593087608732	7.765835190297599e-5	3.9515139269319866	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-195m11.11	2.135649830067968	0.01390872571191414	72.67291868523289	3.1787508313151694e-5	4.1602674879597386	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-28d5.13	-1.5117079475502762	0.041030469280945	42.95976708544549	2.454047032120708e-4	-3.6670084347208265	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-85k7.10	-1.619130802721113	0.00895170365664474	192.41376033877737	1.6478827835586093e-5	-4.307931662192611	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc26a3.1	3.837650450185802	1.2194875292239158e-4	186.97372428657377	3.8042288485944195e-8	5.499706991274905	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc28a1	-1.2373729484268088	0.00203949189678143	1602.8525061238647	1.6859402988224884e-6	-4.787830400385602	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc29a2	1.0365158775524417	0.02771617625533964	122.33582072742712	1.39755799036322e-4	3.808600047133175	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
smarcb1a	0.30303900777776055	0.02771617625533964	738.7715732719511	1.4016447024339036e-4	3.807877856834325	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
smc2	0.9516244148625194	0.02076628209376732	410.24843513878375	6.507373930754043e-5	3.9936141098238847	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snapc5	0.42748831444816615	0.02949336470531677	186.4407679331088	1.5775687418355676e-4	3.778529961662287	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snrpa1	0.569890751054495	0.02106683197374301	557.2424803829625	8.37520883791118e-5	3.933401729549818	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
snrpf	0.5980163128173647	0.01942106502482234	647.2943412527052	5.4773730680267246e-5	4.034263907090902	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
soul5l	3.237688980332383	0.0464777882884557	19.610832347053915	3.014646915406916e-4	3.6140381351078625	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ssuh2.3	1.6153816313622171	0.01398649109779782	46.5976094242175	3.264534756597596e-5	4.154181854136269	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tax1bp1a	-0.48172007339234607	0.02780942255925922	515.3433591328497	1.4456166500908483e-4	-3.800230318703887	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tgm1l6	-5.62034603433399	0.01942106502482234	16.48659509043941	5.392587946041446e-5	-4.037925903499858	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tk1	0.9565238447532628	0.02106683197374301	202.1220828162995	8.40009833137334e-5	3.932688724143059	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tmed4	0.6944412117572412	0.02233077025068341	118.7542097267209	9.45194062896254e-5	3.9042465000618023	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tnnt2a	-2.573621418118772	0.01213458230653345	27.868818916020384	2.419245682313988e-5	-4.222204397522629	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ttll3	-2.802237625022779	0.04807731146704999	41.201247259249214	3.202816275704278e-4	-3.5983181905304624	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tuba8l4	0.6916256610734145	0.01345929996158605	8113.363934238543	2.8796946185742116e-5	4.182777286848105	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tut1	0.9007808893592965	0.00807577664571628	149.79507933595764	1.2566246178600593e-5	4.367524921072564	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tyms	0.9657665848128968	0.0373477625648173	265.81922533980867	2.1429788391191056e-4	3.701536425718048	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
u2af1	0.3944480709655312	0.00895170365664474	831.250990521447	1.6203690454072284e-5	4.31165530004798	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
vrk1	0.795825091525472	0.00152791232562135	386.4051489172818	9.92221972617224e-7	4.893174815273469	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
wu:fd46g04	-1.7286737755771666	0.01864733856429309	404.79471870380206	5.0778067571136065e-5	-4.05201657132991	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
xrcc4	0.5458994019079684	0.02771617625533964	198.05496908106	1.387142663154194e-4	3.810449643285131	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:171500	-23.43223675611995	0.00403225844723016	18.3709906388749	4.509698239061206e-6	-4.586392783575737	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:172339	-1.7891047923059504	0.00292598478096772	127.10479020174942	2.785391327494704e-6	-4.686041996324183	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:174917	3.0419346745178424	0.02771617625533964	130.50350549780683	1.364745560225859e-4	3.8144717335132854	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zmp:0000000629	-4.149830524966682	0.00163365554299358	89.03303725476083	1.2710181710623538e-6	-4.844232831030534	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zmp:0000001267	-1.1228222871815676	0.02729847213850035	168.1523843741159	1.3008754046063868e-4	-3.8262928136161944	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
abhd2a	-0.9239735469833436	0.04860191631658456	580.6394801151341	4.253997051779831e-5	-4.093233086973354	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
celsr1b	-3.1405849947704616	0.00672911201281259	41.850108152704806	2.290483058093273e-6	-4.725944411949641	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ckmb	-4.54000823889258	0.01970122753914192	52.79980710844508	1.2453973158708732e-5	-4.369485284539167	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hydin	-2.0218184029319133	0.01367868686238751	60.01982835313126	5.986296219863244e-6	-4.526872749140337	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifi27.1	-1.9809411696180816	0.04860191631658456	190.37179222107036	4.004388814388114e-5	-4.107226283679357	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifi27.6	-2.464728129788285	0.01563839550743856	610.6499962205838	9.096446157696514e-6	-4.437607106544036	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifit8	-2.9216091508002866	0.04860191631658456	340.3930370366895	3.6370841608294264e-5	-4.1294017297568	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
igsf21b	-3.9925532522702887	0.01498560967314021	43.32367302707783	7.28694854030645e-6	-4.4851300218421155	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC101886839	3.950112199967275	0.04860191631658456	28.46462756932075	4.136009020231848e-5	4.099747634858282	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490512	47.025007841581974	5.3645682365960546e-43	11.772686168557776	2.608591410939001e-47	14.44725980314042	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141375690	30.391292690213948	1.902263036723416e-5	10.727058497412605	2.7750007829663253e-9	5.944383006599292	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141379879	-5.720674044126933	0.01563839550743856	99.0492809970603	9.125249019657806e-6	-4.436926367854173	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141381096	-41.68536526675912	6.426198772849948e-26	19.88855076622221	6.2496462658399685e-30	-11.364955281393144	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pvalb9	-4.020465372044261	0.00299370719260826	952.6266427987682	7.444609337366393e-7	-4.949390902141763	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:ch211-194e1.7	22.429640204731175	0.00299370719260826	13.989368731365175	8.734375470775377e-7	4.918199762178018	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
slc4a5b	-4.160019319089503	0.03315043375943628	342.1683051154086	2.2567764290401552e-5	-4.237842844705271	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zmp:0000000629	-5.023401488554212	2.6900840462492892e-5	89.03303725476083	5.232354089471022e-9	-5.839608788808365	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zp3d.1	3.215648243168136	0.00953938886117899	28.16127824501612	3.710921998027327e-6	4.62694880320842	Treatment	A+ T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
adgrl2b.1	0.7487444674067895	0.03895515807335321	81.42836200231697	5.114462766742216e-5	4.050333783875698	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
chia.4	3.9238618157196776	0.04912776708666337	215.92107462342435	1.1565795614028322e-4	3.8551515559919594	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
cks2	1.5334146571667673	0.03989222955107457	44.22734526863168	5.431473024216329e-5	4.036239676675025	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
crp7	-3.691493141318008	0.00950246255359508	91.27612471964984	3.6965572783253425e-6	-4.627752319381103	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
cspp1a	2.831741243733716	0.02256167727990108	23.216026745601575	1.3165092504683343e-5	4.357342907875607	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
cyp2n13	-1.3449992309222174	0.04912776708666337	1355.0033091750745	1.1580538176381264e-4	-3.854839913747711	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
dnajc4	-0.5271963733378047	0.04912776708666337	342.5200576339578	9.639129651120584e-5	-3.8995006048999103	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
eomesa	3.5080294172961017	0.04371204805220022	27.81817391805451	6.810871749060331e-5	3.982797738009304	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fbxw10	4.848349400226586	0.04912776708666337	8.153902925346173	1.022664528568605e-4	3.8851506508945586	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
foxj1b	-3.2523911626204476	0.02486983375601313	5.772772635507868	2.176790700745132e-5	-4.245939804803458	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ftr73	-1.5698477831791526	0.03895515807335321	151.42286501538055	5.09103967015192e-5	-4.051407756724456	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gatm	-2.025223782177129	0.02486983375601313	1251.4975575957085	2.1021486663106004e-5	-4.2537554594251725	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gsta.2	-2.233959174080111	0.04517916396384001	1618.9521123366503	7.469446023683736e-5	-3.960814765735518	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hydin	-1.907660659927538	0.02486983375601313	60.01982835313126	1.8102458884626675e-5	-4.287095368874632	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ifi27.6	-2.2175735104511047	0.04255537988846884	610.6499962205838	6.414863975407411e-5	-3.9970061326969577	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
itga2b	2.5317368703704566	0.01329388704466509	30.43550947517473	5.817893673814045e-6	4.532901544618133	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC100002544	-1.5402753057939111	0.03835254688697016	257.4434991455514	4.475862510514388e-5	-4.0814343279209595	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC100004033	2.0652605071833507	0.04912776708666337	88.6788513931236	1.1199261416934375e-4	3.863022661358626	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC101886839	3.711272297156887	0.04912776708666337	28.46462756932075	1.170561919400197e-4	3.852210785367341	Treatment	A+ T- P+	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
